GENE	DIST
ARHGAP8	136
PHF21B	108
NUP50-AS1	42
NUP50	51
KIAA0930	33
MIR1249	69
UPK3A	14
FAM118A	38
SMC1B	28
RIBC2	30
FBLN1	59
LINC01589	15
ATXN10	27
WNT7B	4
LINC00899	31
PRR34	38
PRR34-AS1	40
MIRLET7BHG	37
MIRLET7A3	4
MIRLET7B	3
PPARA	30
CDPF1	61
PKDREJ	44
TTC38	46
GTSE1	15
TRMU	23
CELSR1	4
GRAMD4	51
CERK	78
TBC1D22A	112
LINC00898	9
C22ORF34	118
BRD1	53
ZBED4	81
ALG12	152
CRELD2	150
PIM3	117
IL17REL	12
TTLL8	34
MLC1	63
MOV10L1	3
PANX2	24
TRABD	21
TUBGCP6	36
HDAC10	24
MAPK12	19
MAPK11	5
PLXNB2	17
DENND6B	5
PPP6R2	17
SBF1	112
ADM2	105
MIOX	100
LMF2	77
NCAPH2	82
SCO2	59
TYMP	52
ODF3B	54
KLHDC7B	40
SYCE3	22
CPT1B	8
CHKB-CPT1B	2
CHKB	6
CHKB-AS1	4
MAPK8IP2	15
ARSA	14
SHANK3	58
ACR	124
RPL23AP82	139
RABL2B	169
CNTN4-AS1	137
IL5RA	85
TRNT1	73
CRBN	12
SETMAR	14
SUMF1	120
ITPR1-AS1	139
EGOT	28
BHLHE40-AS1	11
BHLHE40	2
ARL8B	60
EDEM1	59
LMCD1-AS1	85
LMCD1	79
LINC00312	153
OXTR	204
RAD18	8
SRGAP3-AS2	111
SRGAP3-AS3	90
SRGAP3-AS4	54
THUMPD3	63
THUMPD3-AS1	100
SETD5	95
LHFPL3	58
MTMR14	152
RPUSD3	204
CIDEC	166
JAGN1	160
IL17RE	144
IL17RC	133
CRELD1	116
PRRT3-AS1	99
PRRT3	96
EMC3	39
EMC3-AS1	61
CIDECP	24
FANCD2	24
FANCD2OS	69
BRK1	74
VHL	100
IRAK2	118
TATDN2	59
GHRLOS	25
LINC00852	21
GHRL	15
SEC13	5
MIR885	76
ATP2B2-IT2	130
LINC00606	3
SLC6A11	55
SLC6A1	52
SLC6A1-AS1	40
HRH1	8
ATG7	39
VGLL4	7
TAMM41	23
SYN2	138
TIMP4	20
PPARG	171
TSEN2	8
MKRN2OS	38
MKRN2	46
RAF1	48
TMEM40	46
CAND2	84
RPL32	54
SNORA7A	58
IQSEC1	27
NUP210	49
HDAC11-AS1	14
HDAC11	10
FBLN2	66
LINC00620	7
WNT7A	8
FGD5P1	38
TPRXL	40
CHCHD4	77
TMEM43	79
XPC	29
LSM3	27
LINC01267	94
SLC6A6	61
GRIP2	74
CCDC174	26
C3ORF20	3
FGD5	25
FGD5-AS1	29
NR2C2	25
MRPS25	51
RBSN	13
COL6A4P1	7
CAPN7	7
SH3BP5-AS1	16
SH3BP5	47
METTL6	47
SRCAP	47
COLQ	59
HACL1	30
BTD	36
ANKRD28	61
MIR563	55
GALNTL5	6
DPH3	19
OXNAD1	24
RFTN1	40
LINC00690	18
DAZL	12
TBC1D5	89
KCNH8	200
EFHB	81
RAB5A	75
PP2D1	142
KAT2B	174
TOP2B	21
NGLY1	56
OXSM	58
LINC00692	28
EOMES	2
CMC1	86
AZI2	35
ZCWPW2	33
TGFBR2	171
GADL1	128
OSBPL10	40
OSBPL10-AS1	69
ZNF860	44
GPD1L	41
CMTM8	102
CMTM7	112
CMTM6	0
DYNC1LI1	50
CNOT10	20
TRIM71	103
CNOT6	4
GLB1	19
TMPPE	20
CRTAP	14
SUSD5	90
FBXL2	98
UBP1	71
CLASP2	32
PDCD6IP	7
DCLK3	11
TRANK1	17
MLH1	34
LRRFIP2	43
GOLGA4	34
C3ORF35	68
ITGA9	6
ITGA9-AS1	12
CTDSPL	5
MIR26A1	7
VILL	31
PLCD1	68
DLEC1	77
ACAA1	14
MYD88	19
SLC22A13	30
SLC22A14	18
XYLB	58
ACVR2B-AS1	21
ACVR2B	24
EXOG	27
SCN5A	8
SCN10A	143
SCN11A	176
WDR48	81
GORASP1	21
TTC21A	21
CSRNP1	31
XIRP1	6
CX3CR1	5
CCR8	46
SLC25A38	33
RPSA	13
SNORA6	10
SNORA62	7
MOBP	42
EIF1B	13
ENTPD3	47
ENTPD3-AS1	14
RPL14	12
ZNF619	34
ZNF620	61
ZNF621	62
ULK4	69
TRAK1	56
CCK	15
LYZL4	40
VIPR1	33
VIPR1-AS1	4
SEC22C	74
SS18L2	53
NKTR	72
ZBTB47	99
KLHL40	63
HHATL	47
HHATL-AS1	48
CCDC13	10
CCDC13-AS1	20
HIGD1A	28
ACKR2	27
CYP8B1	10
ZNF662	23
KRBOX1-AS1	58
KRBOX1	53
FAM198A	94
TCAIM	202
LINC00694	113
ZNF445	56
ZNF852	25
ZKSCAN7	22
ZNF660	52
ZNF197-AS1	96
ZNF197	92
ZNF35	120
ZNF502	182
ZNF501	188
KIAA1143	154
KIF15	154
MIR564	52
TMEM42	56
TGM4	39
ZDHHC3	49
EXOSC7	51
CLEC3B	6
CDCP1	60
LARS2	46
LARS2-AS1	4
LIMD1	73
LIMD1-AS1	28
SACM1L	26
SLC6A20	47
LZTFL1	77
CCR9	35
FYCO1	55
CXCR6	5
XCR1	42
CCR1	127
CCR3	159
CCR2	144
CCR5	127
CCRL2	88
LTF	28
RTP3	5
LRRC2	6
TDGF1	14
ALS2CL	7
TMIE	6
PRSS50	12
PRSS45	39
PRSS42	65
MYL3	33
PTH1R	20
CCDC12	81
NBEAL2	84
NRADDP	114
SETD2	86
KIF9-AS1	87
KIF9	36
KLHL18	36
PTPN23	8
SCAP	44
ELP6	6
CSPG5	61
SMARCC1	12
DHX30	5
MIR1226	5
MAP4	69
CDC25A	10
CHAMP1	28
ZNF589	30
FCF1P2	27
NME6	31
SPINK8	62
MIR2115	52
FBXW12	64
PLXNB1	7
CCDC51	9
TMA7	3
ATRIP	9
TREX1	28
SHISA5	65
PFKFB4	121
COL7A1	162
MIR711	139
UQCRC1	174
TMEM89	186
SLC26A6	202
P4HTM	192
WDR6	168
DALRD3	152
MIR425	153
NDUFAF3	155
MIR191	159
IMPDH2	150
QRICH1	80
QARS	72
USP19	55
CCDC71	11
KLHDC8B	10
C3ORF84	19
CCDC36	25
C3ORF62	107
USP4	108
GPX1	92
RHOA	40
TCTA	40
AMT	32
NICN1	21
DAG1	21
BSN-AS2	21
BSN	21
APEH	6
STK4	12
RNF123	10
AMIGO3	43
GMPPB	53
IP6K1	115
CDHR4	129
FAM212A	124
UBA7	137
TRAIP	183
CAMKV	195
MON1A	196
RBM6	192
RBM5	43
SEMA3F-AS1	25
SEMA3F	32
MIR566	18
GNAT1	5
SLC38A3	19
GNAI2	66
SEMA3B-AS1	81
SEMA3B	81
LSMEM2	73
IFRD2	59
HYAL3	53
NAT6	53
HYAL1	44
HYAL2	25
TUSC2	22
RASSF1	11
ZMYND10	2
NPRL2	8
XXCOS-LUCA11.4	8
TMEM115	18
CACNA2D2	44
C3ORF18	5
HEMK1	3
CISH	6
MAPKAPK3	1
DOCK3	56
MANF	12
RBM15B	9
VPRBP	6
RAD54L2	36
TEX264	8
GRM2	27
IQCF6	99
IQCF3	144
IQCF2	142
IQCF5-AS1	130
IQCF5	132
IQCF1	101
RRP9	62
PARP3	66
GPR62	55
PCBP4	41
ABHD14B	33
ABHD14A	31
ABHD14A-ACY1	35
ACY1	27
RPL29	6
DUSP7	53
POC1A	37
ALAS1	27
TLR9	8
TWF2	19
PPM1M	30
WDR82P1	17
MIRLET7G	30
GLYCTK	8
GLYCTK-AS1	6
MIR135A1	5
DNAH1	23
PHF7	31
SEMA3G	67
TNNC1	80
NISCH	80
STAB1	121
NT5DC2	161
SMIM4	163
PBRM1	172
GNL3	168
SNORD19	167
SNORD19B	163
SNORD69	167
GLT8D1	150
SPCS1	154
NEK4	85
ITIH1	81
ITIH3	63
ITIH4	23
ITIH4-AS1	32
TMEM110-MUSTN1	51
SFMBT1	35
RFT1	17
PRKCD	44
TKT	53
DCP1A	35
CACNA1D	115
CHDH	143
IL17RB	146
ACTR8	183
CACNA2D3-AS1	48
LRTM1	116
WNT5A	10
CCDC66	158
FAM208A	49
ARHGEF3	91
ARHGEF3-AS1	53
SPATA12	72
IL17RD	182
FLNB	5
FLNB-AS1	8
DNASE1L3	26
ABHD6	49
RPP14	9
PXK	2
PDHB	27
KCTD6	42
ACOX2	12
FAM107A	4
FAM3D	42
C3ORF67-AS1	196
FHIT	9
PTPRG	185
PTPRG-AS1	8
C3ORF14	10
FEZF2	53
LINC00698	127
SYNPR	54
SYNPR-AS1	205
SNTN	154
C3ORF49	14
THOC7	65
THOC7-AS1	63
ATXN7	62
PSMD6-AS2	25
PSMD6	6
PRICKLE2-AS1	44
LINC00994	63
PRICKLE2	201
PRICKLE2-AS2	75
PRICKLE2-AS3	159
ADAMTS9	161
ADAMTS9-AS1	33
ADAMTS9-AS2	157
KBTBD8	62
SUCLG2	137
SUCLG2-AS1	137
FAM19A4	45
EOGT	128
TMF1	102
UBA3	74
ARL6IP5	75
LMOD3	38
FRMD4B	28
MITF	73
FOXP1	84
MIR1284	124
EIF4E3	13
GPR27	18
PROK2	50
LINC00877	144
LINC00870	115
RYBP	188
SHQ1	17
GXYLT2	52
PPP4R2	59
EBLN2	8
PDZRN3	189
PDZRN3-AS1	186
FAM86DP	28
ROBO2	0
CHMP2B	91
POU1F1	35
CGGBP1	137
ZNF654	46
C3ORF38	137
ARL6	34
CRYBG3	26
GABRR3	7
OR5AC2	44
OR5H1	94
OR5H14	110
OR5H15	128
OR5H6	61
OR5H2	38
OR5K4	40
OR5K3	77
OR5K1	125
OR5K2	96
GPR15	62
ST3GAL6-AS1	82
ST3GAL6	82
DCBLD2	84
MIR548G	72
COL8A1	135
CMSS1	19
FILIP1L	50
TBC1D23	9
NIT2	15
LNP1	60
TMEM45A	25
ADGRG7	14
TFG	120
ABI3BP	87
IMPG2	135
ZBTB11	132
ZBTB11-AS1	135
RSL24D1	126
PDCL3P4	103
CEP97	87
NXPE3	36
NFKBIZ	39
LINC00882	4
CCDC54	44
BBX	23
HHLA2	204
MYH15	42
KIAA1524	80
DZIP3	80
RETNLB	95
TRAT1	98
GUCA1C	40
MORC1	200
MORC1-AS1	187
CD96	181
ZBED2	124
PLCXD2	46
PLCXD2-AS1	40
PHLDB2	114
ABHD10	11
TAGLN3	29
TMPRSS7	73
C3ORF52	35
MIR567	12
GCSAM	15
SLC9C1	3
CD200	44
BTLA	22
ATG3	46
SLC35A5	42
LINC01279	47
CCDC80	4
CD200R1L	109
CD200R1	6
GTPBP8	15
BOC	79
CFAP44	158
CFAP44-AS1	122
ZBTB20-AS4	121
GAP43	75
TUSC7	65
LINC00901	155
IGSF11	54
IGSF11-AS1	54
C3ORF30	48
UPK1B	79
B4GALT4	149
B4GALT4-AS1	128
ARHGAP31	104
ARHGAP31-AS1	71
TMEM39A	77
POGLUT1	74
TIMMDC1	107
CD80	133
ADPRH	121
PLA1A	102
POPDC2	34
COX17	17
MAATS1	12
NR1I2	87
GSK3B	154
GPR156	2
LRRC58	74
FSTL1	33
NDUFB4	31
HGD	116
RABL3	56
GTF2E1	56
STXBP5L	113
POLK	3
ARGFX	23
FBXO40	52
HCLS1	120
IQCB1	161
DMAP1	165
SLC15A2	100
ILDR1	33
CD86	66
CASR	189
CCDC58	175
FAM162A	172
WDR5B	139
KPNA1	40
PARP9	9
DTX3L	13
PARP15	24
PARP14	7
HSPBAP1	120
DIRC2	119
SEC22A	129
ADCY5	72
HACD2	31
MYLK-AS1	30
MYLK	139
MYLK-AS2	138
CCDC14	62
KALRN	21
UMPS	34
ITGB5	7
MUC13	19
HEG1	144
SNX4	76
OSBPL11	8
MIR548I1	203
ROPN1B	177
SLC41A3	58
ALDH1L1	40
ALDH1L1-AS1	45
ALDH1L1-AS2	37
KLF15	19
CCDC37-AS1	6
ZXDC	89
UROC1	125
CHST13	133
C3ORF22	166
TXNRD3NB	146
TXNRD3	102
NUP210P1	95
CHCHD6	58
DNAJB8	33
DNAJB8-AS1	39
GATA2	7
GATA2-AS1	9
LINC01565	86
PSMD2	157
ACAD9	91
KIAA1257	37
EFCC1	31
RAB43	28
ISY1-RAB43	5
COPG1	8
HMCES	36
H1FX	77
H1FX-AS1	77
RPL32P3	87
SNORA7B	93
EFCAB12	62
MBD4	48
IFT122	47
RHOD	41
H1FOO	60
PLXND1	30
TMCC1	37
TMCC1-AS1	35
ALG1L2	14
FAM86HP	18
COL6A4P2	60
COL6A5	77
COL6A6	42
PIK3R4	6
ATP2C1	48
ASTE1	13
NEK11	13
CPNE4	24
ACPP	35
DNAJC13	70
ACAD11	16
NPHP3-ACAD11	26
ACKR4	55
UBA5	12
NPHP3	22
NPHP3-AS1	26
TMEM108	82
TMEM108-AS1	139
BFSP2	5
BFSP2-AS1	102
CDV3	179
TOPBP1	159
TF	159
SRPRB	37
RAB6B	25
C3ORF36	14
SLCO2A1	116
RYK	54
AMOTL2	71
CEP63	11
KY	35
PPP2R3A	23
MSL2	132
PCCB	144
PMEPA1	5
SLC35G2	63
NCK1-AS1	104
NCK1	88
IL20RB	58
LINC01210	201
CLDN18	46
DZIP1L	6
A4GNT	17
DBR1	61
ARMC8	76
NME9	137
MRAS	124
ESYT3	37
CEP70	5
FAIM	14
PIK3CB	68
LINC01391	3
FOXL2	6
FOXL2NB	4
PRR23B	84
BPESC1	6
MRPS22	18
COPB2	64
RBP2	155
TRIM42	170
SLC25A36	61
SPSB4	58
PXYLP1	36
ZBTB38	36
RASA2	14
RNF7	171
ATP1B3	154
TFDP2	26
GK5	55
XRN1	141
SERPINA2	6
PLS1	9
TRPC1	92
PCOLCE2	37
PAQR9	37
PAQR9-AS1	37
U2SURP	4
CHST2	124
PLOD2	63
PLSCR4	34
PLSCR2	96
PLSCR1	41
PLSCR5	12
CPB1	127
CPA4	96
GYG1	35
HLTF	33
HLTF-AS1	29
HPS3	17
CP	51
TM4SF18	65
TM4SF1	104
TM4SF1-AS1	106
TM4SF4	46
WWTR1	60
WWTR1-AS1	64
COMMD2	37
ANKUB1	74
RNF13	95
PFN2	6
LINC01213	7
LINC01214	97
TSC22D2	91
SERP1	27
EIF2S1	25
ERICH6	18
ERICH6-AS1	18
SIAH2	34
CLRN1	108
CLRN1-AS1	110
MED12L	60
GPR171	29
P2RY14	6
GPR87	42
P2RY13	59
P2RY12	53
IGSF10	6
MIR548H2	185
AADACL2	115
AADACL2-AS1	17
AADACP1	81
AADAC	37
SUCNR1	27
MBNL1	115
P2RY1	186
RAP2B	10
C3ORF79	113
MME	80
LINC01487	79
PLCH1	57
PLCH1-AS2	121
C3ORF33	112
SLC33A1	160
GMPS	176
KCNAB1	39
KCNAB1-AS2	75
KCNAB1-AS1	75
SSR3	38
TIPARP-AS1	161
TIPARP	162
LINC00880	83
LINC00881	120
MCM7	45
VEPH1	9
PTX3	63
PQLC2L	45
MLF1	27
GFM1	3
LXN	30
RARRES1	12
MFSD1	6
IQCJ	192
IQCJ-SCHIP1	194
SCHIP1	6
IQCJ-SCHIP1-AS1	50
IL12A-AS1	44
IL12A	10
LINC01100	4
C3ORF80	61
IFT80	57
SMC4	57
MIR15B	62
MIR16-2	60
TRIM59	49
KPNA4	75
SCARNA7	27
ARL14	24
PPM1L	75
B3GALNT1	163
NMD3	78
SPTSSB	85
PDCD10	183
SERPINI1	184
GOLIM4	47
EGFEM1P	78
PRKCI	202
SKIL	69
CLDN11	7
SLC7A14	116
RPL22L1	55
EIF5A2	89
SLC2A2	20
TNIK	16
MIR569	63
GHSR	41
TNFSF10	37
NCEH1	115
ECT2	154
SPATA16	101
NLGN1	129
LINC01208	39
LINC01209	128
TBL1XR1	6
LINC00501	61
LINC00578	90
LINC01014	25
KCNMB2-AS1	108
KCNMB3	96
ZMAT3	59
PIK3CA	2
ZNF639	7
MFN1	9
GNB4	108
ACTL6A	6
MRPL47	48
NDUFB5	50
USP13	100
SOX2-OT	97
ATP11B	58
DCUN1D1	141
MCCC1	18
LAMP3	19
MCF2L2	44
B3GNT5	73
LINC00888	29
KLHL7	91
KLHL6-AS1	82
KLHL24	132
YEATS2	73
YEATS2-AS1	45
MAP6D1	60
PARL	10
ABCC5	3
ABCC5-AS1	11
HTR3D	13
HTR3C	38
HTR3E-AS1	17
HTR3E	22
EIF2B5	18
DVL3	39
AP2M1	62
ABCF3	63
VWA5B2	14
MIR1224	10
ALG3	4
CAMK2N2	19
ECE2	16
PSMD2	16
EIF4G1	28
SNORD66	39
FAM131A	40
CLCN2	12
POLR2H	13
THPO	9
CHRD	8
EPHB3	3
MAGEF1	61
VPS8	38
C3ORF70	21
EHHADH-AS1	11
EHHADH	85
MAP3K13	17
TMEM41A	71
LIPH	22
SENP2	15
IGF2BP2	161
IGF2BP2-AS1	148
TRA2B	38
ETV5	128
DGKG	99
CRYGS	10
TBCCD1	40
DNAJB11	38
AHSG	11
FETUB	24
NRG1	51
KNG1	101
EIF4A2	36
SNORD2	33
SNORA81	31
SNORA63	36
SNORA4	32
RFC4	9
ADIPOQ	7
ADIPOQ-AS1	19
ST6GAL1	108
RPL39L	4
RTP1	27
MASP1	30
RTP4	47
SST	8
RTP2	5
BCL6	3
TPRG1-AS1	5
TPRG1	30
TPRG1-AS2	100
OSTN-AS1	181
UTS2B	91
CCDC50	89
FGF12	43
FGF12-AS2	50
MB21D2	99
HRASLS	195
ATP13A5	191
ATP13A4	17
ATP13A4-AS1	17
OPA1	24
OPA1-AS1	62
DPPA2P3	49
C21ORF33	13
LINC00887	3
CYP11B2	22
LRRC15	33
GP5	10
ATP13A3	70
LINC00884	87
TMEM44-AS1	5
TMEM44	45
LSG1	0
FAM43A	8
XXYLT1	11
XXYLT1-AS1	29
XXYLT1-AS2	32
ACAP2	188
PPP1R2	76
APOD	35
SDHAP2	42
MIR570	18
MUC20	0
MUC4	49
TNK2	5
TNK2-AS1	11
SDHAP1	5
TFRC	2
LINC00885	59
ZDHHC19	3
SLC51A	10
PCYT1A	32
TCTEX1D2	64
TM4SF19-AS1	62
TM4SF19	80
UBXN7	79
UBXN7-AS1	82
RNF168	7
SMCO1	3
WDR53	40
FBXO45	34
LINC01063	24
NRROS	30
CEP19	33
PIGX	27
SENP5	99
NCBP2	17
NCBP2-AS1	21
NCBP2-AS2	19
PIGZ	11
DLGAP5	43
DLG1-AS1	36
BDH1	48
MIR922	166
GAK	203
TMEM175	199
DGKQ	156
IDUA	151
SLC26A1	136
FGFRL1	123
RNF212	20
TMED11P	9
SPON2	68
CTBP1	101
CTBP1-AS2	102
MAEA	46
CRIPAK	31
FAM53A	55
SLBP	28
TMEM129	15
TACC3	21
FGFR3	24
LETM1	50
WHSC1	83
SCARNA22	166
NELFA	181
MIR943	180
C4ORF48	146
NAT8L	129
POLN	63
HAUS3	63
MXD4	79
ZFYVE28	180
LYAR	200
ZBTB49	196
STX18	63
STX18-IT1	9
STX18-AS1	55
LINC01396	48
MSX1	31
CYTL1	24
STK32B	54
LINC01587	143
CRMP1	114
JAKMIP1	68
WFS1	7
PPP2R2C	158
MAN2B2	148
MRFAP1	83
S100P	29
MRFAP1L1	13
BLOC1S4	9
KIAA0232	66
TBC1D14	31
CCDC96	26
TADA2B	28
GRPEL1	3
SORCS2	120
AFAP1	51
MIR95	15
ABLIM2	91
SH3TC1	53
HTRA3	22
ACOX3	25
TRMT44	24
GPR78	18
CPZ	6
DRD5	21
SLC2A9	12
WDR1	42
CLNK	102
RAB28	69
NKX3-2	9
LINC01096	2
BOD1L1	71
LINC01182	93
C1QTNF7	112
CC2D2A	17
FBXL5	4
FAM200B	25
CD38	30
FGFBP1	19
FGFBP2	5
PROM1	65
TAPT1	37
TAPT1-AS1	41
LDB2	11
QDPR	53
CLRN2	50
LAP3	19
MED28	56
FAM184B	34
DCAF16	6
NCAPG	1
SLIT1	174
SLIT2-IT1	38
MIR218-1	107
PACRGL	22
KCNIP4	167
ADGRA3	106
GBA3	31
PPARGC1A	16
MIR573	41
DHX15	105
SOD3	114
LGI2	47
SEPSECS	181
ZCCHC4	128
ANAPC4	65
SLC34A2	106
SEL1L3	103
SMIM20	149
RBPJ	97
CCKAR	32
TBC1D19	123
STIM2	148
C4ORF19	6
PGM2	28
TBC1D1	86
LINC01259	199
KLF3-AS1	67
KLF3	67
TLR10	27
TLR6	32
FAM114A1	19
MIR574	18
TMEM156	108
KLHL5	94
WDR19	51
RFC1	72
KLB	36
RPL9	19
LIAS	17
UGDH	59
UGDH-AS1	57
SMIM14	156
UBE2K	119
PDS5A	11
N4BP2	13
RHOH	48
CHRNA9	3
APBB2	2
UCHL1-AS1	27
UCHL1	27
LIMCH1	78
PHOX2B	54
LINC00682	0
TMEM33	48
SLC30A9	106
BEND4	129
SHISA3	119
ATP8A1	99
GRXCR1	31
CORIN	98
NFXL1	19
NIPAL1	86
TXK	11
TEC	0
SLAIN2	21
SLC10A4	60
ZAR1	59
FRYL	183
OCIAD1	130
OCIAD1-AS1	103
OCIAD2	52
CWH43	25
USP46	116
USP46-AS1	118
DANCR	171
SNORA26	171
RASL11B	122
SCFD2	131
FIP1L1	123
LNX1	100
LNX1-AS1	4
LNX1-AS2	101
CHIC2	155
GSX2	124
PDGFRA	8
KDR	130
SRD5A3	29
SRD5A3-AS1	65
TMEM165	53
CLOCK	0
PDCL2	37
NMU	10
EXOC1	106
MUC7	167
AMTN	79
AMBN	5
ENAM	32
UTP3	96
RUFY3	130
GC	12
NPFFR2	147
COX18	54
ANKRD17	83
FBF1	65
AFP	97
AFM	147
RASSF6	41
CXCL8	86
CXCL6	180
PF4V1	193
PF4	160
PPBP	154
PPBPP2	86
MTHFD2L	19
EREG	42
AREG	128
BTC	127
RCHY1	75
THAP6	70
CDKL2	57
G3BP2	100
USO1	120
PPEF2	14
NAAA	29
SDAD1	10
ART3	15
CXCL11	33
NUP54	83
SCARB2	150
FAM47E	187
FAM47E-STBD1	187
CCDC158	31
SHROOM3	4
SOWAHB	150
SEPT11	95
CCNI	37
CCNG2	51
FRAS1	11
ANXA3	36
LINC01094	130
BMP2K	167
LINC01088	22
GK2	163
LINC00989	78
FGF5	68
BMP3	11
PRKG2	90
HNRNPD	7
HNRNPDL	7
ENOPH1	9
TMEM150C	101
LINC00575	122
SCD5	60
MIR575	19
SEC31A	164
THAP9-AS1	164
THAP9	158
LIN54	64
COPS4	41
PLAC8	43
HPSE	32
HELQ	56
MRPS18C	56
NKX6-1	13
CHEK2	15
WDFY3	3
WDFY3-AS2	3
MAPK10	53
PTPN13	89
SLC10A6	41
C4ORF36	0
AFF1	6
KLHL8	16
HSD17B13	50
HSD17B11	71
NUDT9	42
SPARCL1	70
DSPP	80
DMTF1	34
IBSP	46
MEPE	9
CXXC1	61
PKD2	29
ABCG2	18
PPM1K	69
HERC6	136
HERC5	61
PIGY	10
PYURF	14
HERC3	63
NAP1L5	116
FAM13A-AS1	105
FAM13A	38
TIGD2	93
SMARCAD1	201
HPGDS	65
PDLIM5	47
BMPR1B-AS1	168
BMPR1B	163
UNC5C	33
EIF4E	198
METAP1	133
ADH5	36
PCNAP1	42
ADH6	98
ADH1A	113
ADH1B	87
ADH1C	51
ADH7	32
C4ORF17	59
TRMT10A	5
MT-TP	4
DAPP1	3
LAMTOR3	25
DNAJB14	79
H2AFZ	79
SLC39A8	114
NFKB1	48
MANBA	3
UBE2D3	69
CISD2	108
SLC9B1	12
SLC9B2	12
BDH2	7
TET2	8
TET2-AS1	114
PPA2	14
ARHGEF38	91
ARHGEF38-IT1	98
PAPSS1	6
SGMS2	59
CYP2U1	18
HADH	76
OSTC	191
ETNPPL	81
COL25A1	14
SEC24B-AS1	14
SEC24B	10
CASP6	17
PLA2G12A	14
GAR1	2
RRH	12
LRIT3	30
EGF	54
ELOVL6	120
ENPEP	30
PITX2	126
AP1AR	170
NEUROG2	4
ZGRF1	10
LARP7	8
MIR367	15
MIR302D	21
MIR302A	17
MIR302C	19
MIR302B	17
ANK2	57
UGT8	93
MIR577	39
SEC24D	160
SYNPO2	109
MYOZ2	99
USP53	81
C4ORF3	8
FABP2	9
PDE5A	15
LINC01365	195
MAD2L1	14
QRFPR	19
ANXA5	43
TMEM155	25
EXOSC9	60
CCNA2	83
BBS7	130
KIAA1109	146
ADAD1	66
IL2	120
IL21	18
IL21-AS1	20
CETN4P	21
BBS12	23
FGF13	71
NUDT6	6
SPATA5	5
SPRY1	28
LINC01091	23
INTU	27
SLC25A31	7
HSPA4L	58
PLK4	155
LARP1B	135
PGRMC2	104
LINC00616	94
SLC7A11-AS1	46
ELF2	7
MGARP	12
NDUFC1	14
NAA15	15
RAB33B	161
MAML3	3
SCOC-AS1	12
SCOC	10
CLGN	68
MGAT4D	118
ELMOD2	95
UCP1	52
TBC1D9	88
TNRC18P1	31
USP38	36
PIGU	119
SMARCA5	21
SMARCA5-AS1	24
GUSBP5	67
GYPA	30
HHIP-AS1	9
HHIP	5
ANAPC10	34
ABCE1	36
OTUD4	66
SMAD1	89
SMAD1-AS2	68
SMAD1-AS1	48
C4ORF51	118
ZNF827	153
LINC01095	31
SLC10A7	185
EDNRA	113
PRMT9	93
ARHGAP21	139
DCLK2	85
LRBA	155
TMEM154	47
FHDC1	90
TRIM2	63
MND1	4
KIAA0922	31
RNF175	191
PLRG1	6
FGB	8
FGA	32
FGG	12
LRAT	32
FAM198B	11
TMEM144	36
RXFP1	101
C4ORF46	56
ETFDH	58
PPID	15
FNIP2	38
C4ORF45	171
TKTL2	97
TMA16	74
APELA	136
FAM218A	160
TRIM60	87
TMEM192	4
KLHL2	77
MSMO1	146
CPE	95
MIR578	90
LINC01179	148
ANXA10	101
DDX60	132
CBR4	11
NEK1	7
CLCN3	6
MFAP3L	43
AADAT	51
GALNT15	92
HMGB2	20
SAP30	43
HAND2	118
HAND2-AS1	113
CEP44	85
HPGD	157
GLRA3	119
WDR17	123
SPATA4	150
ASB5	71
DCTD	19
FAM92A1P2	36
WWC2-AS2	26
WWC2	28
WWC2-AS1	13
CLDN22	57
CLDN24	59
INGX	91
RWDD4	187
TRAPPC11	189
STOX2	44
ENPP6	44
CASP3	97
PRIMPOL	99
CENPU	14
ACSL1	75
LINC01093	83
HELT	18
SLC25A4	14
CFAP97	77
SNX25	75
LRP2BP	95
UFSP2	48
C4ORF47	51
CCDC110	5
PDLIM3	61
SORBS2	166
FAM149A	108
CYP4V2	102
KLKB1	64
F11	26
F11-AS1	97
FAT1	14
ZDHHC11	66
BRD9	25
TRIP13	25
NKD2	95
SLC12A7	31
SLC6A19	29
SLC6A18	49
TERT	127
CLPTM1L	128
SLC6A3	34
LPCAT1	54
SDHAP3	53
MRPL36	42
NDUFS6	43
IRX4	128
LINC01020	113
ADAMTS16	9
ICE1	9
UBE2QL1	189
LINC01018	53
NSUN2	0
SRD5A1	2
PAPD7	5
C5ORF49	72
FASTKD3	60
MTRR	60
FAM173B	35
CCT5	39
CMBL	26
MARCH6	18
ROPN1L-AS1	13
ROPN1L	13
ANKRD33B	66
IAPP	136
DNAH5	47
TRIO	155
FAM105A	60
OTULIN	20
ANKH	134
MARCH11	166
ZNF622	17
BASP1	3
GUSBP1	84
DROSHA	31
C5ORF22	35
GOLPH3	91
MTMR12	184
ZFR	51
MIR579	101
SUB1	2
NPRL3	130
TARS	6
ADAMTS12	48
RXFP3	6
SLC45A2	7
AMACR	23
RAI14	130
TTC23L	60
ERCC4	21
BRIX1	21
DNAJC21	33
AGXT2	48
PRLR	44
IL7R	71
CAPSL	8
UGT3A1	66
UGT3A2	5
LMBRD2	82
MIR580	80
SKP2	76
NADK2	168
RANBP3L	101
SLC1A3	91
NIPBL	6
C5ORF42	11
NUP155	42
WDR70	38
GDNF-AS1	6
EGFLAM	6
EGFLAM-AS4	35
EGFLAM-AS2	32
LIFR	69
LIFR-AS1	106
OSMR-AS1	38
LINC01265	64
