GENE	DIST
SMAD5-AS1	73
TRPM2	10
TRPC7-AS2	16
SPOCK1	1
KLHL3	39
MIR874	3
HNRNPA0	21
NPY6R	23
MYOT	90
PKD2L2	111
FAM13B	42
WNT8A	6
NME5	63
BRD8	102
KIF20A	100
CDC23	137
GFRA3	191
CDC25C	127
FAM53C	129
KDM3B	115
REEP2	28
EGR1	2
ETF1	40
HSPA9	74
SNORD63	60
PSD2	6
NRG2	23
PURA	37
IGIP	32
CYSTM1	11
PFDN1	141
HBEGF	184
SLC4A9	196
EIF4EBP3	168
SRA1	156
APBB3	149
SLC35A4	151
CD14	80
TMCO6	76
NDUFA2	66
IK	68
WDR55	51
DND1	40
HARS	22
DTD1	24
ZMAT2	16
VTRNA1-1	5
VTRNA1-2	2
VTRNA1-3	9
PCDHA10	139
PCDHA11	151
PCDHA12	158
PCDHA13	165
PCDHB1	182
PCDHB2	139
PCDHB3	133
PCDHB4	112
PCDHB5	98
PCDHB6	83
PCDHB17P	77
PCDHB7	61
PCDHB8	56
PCDHB16	52
PCDHB9	46
PCDHB10	41
PCDHB11	34
PCDHB12	25
PCDHB13	20
PCDHB14	11
PCDHB18P	0
PCDHB19P	6
PCDHB15	11
SLC25A2	72
TAF7	88
PCDHGA2	87
PCDHGA3	82
PCDHGA8	34
PCDHGA10	13
PCDHGB7	8
PCDHGA11	5
PCDHGB8P	0
PCDHGA12	4
PCDHGC3	49
PCDHGC4	58
PCDHGC5	62
DIAPH1	27
HDAC3	37
RELL2	39
FCHSD1	23
ARAP3	0
PCDH1	173
FGF1	46
ARHGAP26	23
ARHGAP26-AS1	124
ARHGAP26-IT1	183
NR3C1	3
HMHB1	21
PRELID2	153
GRXCR2	183
SH3RF2	122
PLAC8L1	48
LARS	111
POU4F3	42
TCERG1	10
STK32A	51
JAKMIP2	74
SPINK1	17
SCGB3A2	19
C5ORF46	49
SPINK5	119
SPINK14	15
SPINK6	18
SPINK13	84
SPINK7	121
SPINK9	98
FBXO38	50
HTR4	47
ADRB2	132
SH3TC2	28
ABLIM3	7
AFAP1L1	12
GRPEL2	18
GRPEL2-AS1	33
PCYOX1L	31
IL17B	79
MIR143	102
MIR145	104
CSNK1A1	81
ARHGEF37	52
MIR378A	93
PPARGC1B	133
PDE6A	42
SLC26A2	28
TIGD6	13
HMGXB3	11
CSF1R	61
PDGFRB	1
CDX1	10
SLC6A7	19
CAMK2A	25
TCOF1	78
CD74	21
RPS14	7
SYNPO	13
MYOZ3	6
RBM22	49
DCTN4	87
SMIM3	70
IRGM	2
ZNF300	58
ZNF300P1	99
GPX3	143
ANXA6	4
CCDC69	12
GM2A	14
SLC36A3	66
SLC36A2	99
SLC36A1	1
FAT2	72
SPARC	25
G3BP1	62
GLRA1	92
NMUR2	101
FAM114A2	28
MFAP3	29
GALNT10	106
MIR1294	56
SAP30L-AS1	21
SAP30L	22
HAND1	11
MIR1303	120
LARP1	93
FAXDC2	46
MIR378H	23
CNOT8	52
GEMIN5	133
MRPL22	134
TIMD4	171
HAVCR1	75
HAVCR2	25
MED7	8
FAM71B	31
ITK	44
EBF1	54
RNF145	55
UBLCP1	53
IL12B	15
ADRA1B	112
TTC1	19
PWWP2A	80
FABP6	14
CCNJL	31
C1QTNF2	26
ZBED8	3
SLU7	22
PTTG1	22
MIR146A	86
WWC1	30
RARS	200
FBLL1	157
PANK3	104
MIR103A1	123
MIR218-2	83
MIR585	45
FAM196B	118
FOXI1	4
LINC01187	14
C5ORF58	3
LCP2	28
LINC01366	5
KCNIP1	14
KCNMB1	19
GABRP	2
RANBP17	80
TLX3	77
NPM1	1
FGF18	0
FBXW11	177
STK10	3
EFCAB9	7
UBTD2	99
SH3PXD2B	24
NEURL1B	154
BNIP1	187
NKX2-5	94
STC2	0
LINC01485	178
CPEB4	83
C5ORF47	10
LINC01411	75
MSX2	76
DRD1	2
SFXN1	29
HRH2	50
CPLX2	60
SNCB	186
EIF4E1B	188
TSPAN17	171
LINC01574	75
UNC5A	8
HOOK3	60
UIMC1	47
ZNF346	61
FGFR4	19
NSD1	24
RAB24	85
PRELID1	87
MXD3	77
LMAN2	37
RGS14	33
SLC34A1	7
PFN3	11
F12	20
GRK6	35
PRR7-AS1	58
PRR7	55
DBN1	84
PDLIM7	108
DOK3	120
DDX41	127
FAM193B	165
TMED9	200
PROP1	83
RMND5B	49
NHP2	74
GMCL1P1	107
HNRNPAB	123
PHYKPL	153
COL23A1	3
CLK4	40
ZNF354A	103
AACSP1	16
ZNF354B	23
ZFP2	59
ZNF454	104
ZNF879	137
ZNF354C	101
ADAMTS2	141
RUFY1	61
HNRNPH1	35
C5ORF60	14
CBY3	21
CANX	37
LTC4S	132
MGAT4B	143
MIR1229	138
SQSTM1	159
EXOC2	93
HUS1B	129
FOXQ1	100
FOXF2	23
FOXC1	197
GMDS	10
GMDS-AS1	57
MYLK4	25
WRNIP1	32
SERPINB1	45
SERPINB9P1	80
SERPINB9	107
SERPINB6	79
LINC01011	65
NQO2	53
RIPK1	12
BPHL	7
TUBB2A	3
TUBB2B	18
PSMG4	3
SLC22A23	16
FAM50B	146
PRPF4B	25
FAM217A	85
C6ORF201	83
ECI2	141
RPP40	139
PPP1R3G	60
LYRM4	44
FARS2	42
NRN1	53
LY86-AS1	86
LY86	50
RREB1	130
SSR1	77
CAGE1	153
RIOK1	151
DSP	71
SNRNP48	23
BMP6	0
BLOC1S5-TXNDC5	71
TXNDC5	72
PIP5K1P1	0
EEF1E1-BLOC1S5	33
EEF1E1	33
TFAP2A	58
TFAP2A-AS1	63
LINC00518	38
GCNT2	97
C6ORF52	108
PAK1IP1	110
TMEM14C	82
TMEM14B	58
ALPK3	34
GCM2	78
SYCP2L	81
ELOVL2	16
ELOVL2-AS1	19
SMIM13	30
ERVFRD-1	50
NEDD9	103
TMEM170B	42
ADTRP	192
PHACTR1	171
NOL7	172
RANBP9	74
MCUR1	28
RNF182	11
CD83	53
DTNBP1	30
GMPR	167
STMND1	53
RBM24	118
RNF144B	125
MIR548A1	16
MBOAT1	78
E2F3	3
CDKAL1	1
SOX4	5
CASC15	78
TRIM38	140
HIST1H1A	83
HIST1H3A	82
HIST1H4A	81
HIST1H4B	74
HIST1H3B	69
HIST1H2AB	67
HIST1H2BB	57
HIST1H3C	57
HIST1H1C	44
HFE	15
HIST1H4C	0
HIST1H1T	6
HIST1H2BC	22
HIST1H2AC	20
HIST1H1E	53
HIST1H2BD	54
HIST1H2BE	80
HIST1H4D	87
HIST1H3D	98
HIST1H2AD	98
HIST1H2BF	96
HIST1H4E	101
HIST1H2BG	94
HIST1H2AE	96
HIST1H3E	88
HIST1H1D	76
HIST1H4F	72
HIST1H4G	64
HIST1H3F	60
HIST1H2BH	61
HIST1H3G	39
HIST1H2BI	40
HIST1H4H	25
BTN3A2	29
BTN2A2	47
BTN3A1	66
BTN2A3P	85
BTN2A1	122
BTN1A1	104
HCG11	84
HMGN4	67
ABT1	8
ZNF322P1	55
HIST1H2BL	85
HIST1H2AI	87
HIST1H3H	85
HIST1H2AJ	78
HIST1H2BM	80
HIST1H4J	71
HIST1H4K	62
HIST1H2AK	55
HIST1H2BN	57
HIST1H2AL	30
HIST1H1B	26
HIST1H3I	21
HIST1H4L	20
HIST1H3J	2
HIST1H2AM	0
HIST1H2BO	2
OR2B2	16
OR2B6	59
OR1F12	67
ZNF165	60
ZSCAN12P1	49
ZSCAN16-AS1	1
ZSCAN16	16
ZKSCAN8	1
ZNF192P1	21
TOB2P1	80
ZSCAN9	84
ZKSCAN4	101
NKAPL	96
PGBD1	74
ZSCAN31	2
ZSCAN12	29
ZSCAN23	89
GPX5	162
ZBED9	70
LINC00533	31
HCG14	121
TRIM27	92
LINC01556	74
HCG15	33
ZNF311	12
OR2W1	28
OR2B3	71
OR2J1	82
OR2J3	93
OR2J2	155
OR12D2	191
OR12D1	171
OR11A1	158
OR10C1	148
OR2H1	131
MAS1L	98
LINC01015	58
UBD	26
SNORD32B	5
GABBR1	42
MOG	68
ZFP57	90
HLA-F	122
HLA-F-AS1	94
IFITM4P	92
HCG4	50
HLA-V	53
HLA-G	18
HLA-H	39
HLA-A	65
HCG9	33
HLA-J	2
ZNRD1	49
PPP1R11	43
RNF39	32
TRIM31	4
TRIM31-AS1	5
TRIM40	26
TRIM10	7
TRIM15	7
TRIM26	25
HCG17	67
HLA-L	18
HCG18	66
TRIM39	68
TRIM39-RPP21	66
RPP21	50
HLA-E	93
GNL1	121
PRR3	124
ABCF1	109
MIR877	96
PPP1R10	61
MRPS18B	63
ATAT1	53
C6ORF136	33
DHX16	5
PPP1R18	9
NRM	12
MDC1	38
MDC1-AS1	22
FLOT1	64
IER3	65
HCG20	86
LINC00243	45
DDR1	10
GTF2H4	29
VARS2	36
SFTA2	55
DPCR1	62
HCG21	78
MUC21	105
MUC22	127
HCG22	84
C6ORF15	23
PSORS1C1	23
CDSN	15
PSORS1C2	0
CCHCR1	19
TCF19	17
POU5F1	31
PSORS1C3	47
HCG27	57
HLA-C	91
HLA-B	6
MICA	0
LINC01149	40
HCP5	32
MICB	2
DDX39B	48
ATP6V1G2-DDX39B	53
SNORD117	42
SNORD84	47
DDX39B-AS1	46
ATP6V1G2	53
NFKBIL1	51
LTA	76
TNF	79
LTB	88
LST1	91
NCR3	85
AIF1	65
PRRC2A	60
SNORA38	57
BAG6	26
APOM	24
C6ORF47	17
GPANK1	12
CSNK2B	14
LY6G5B	9
LY6G5C	1
ABHD16A	24
LY6G6E	35
LY6G6D	34
LY6G6C	43
DDAH2	51
CLIC1	51
MSH5	50
MSH5-SAPCD1	50
SAPCD1	27
SAPCD1-AS1	23
VWA7	11
VARS	7
LSM2	18
HSPA1L	26
HSPA1A	24
HSPA1B	37
C6ORF48	44
SNORD48	44
SNORD52	46
NEU1	74
SLC44A4	90
EHMT2	108
ZBTB12	113
C2	136
CFB	155
NELFE	170
MIR1236	168
SKIV2L	168
DXO	183
C4A	191
C4A	191
C4B_2	191
ATF6B	117
FKBPL	115
PPT2	94
PPT2-EGFL8	94
EGFL8	83
AGPAT1	70
AGER	61
PBX2P1	56
GPSM3	50
NOTCH4	22
C6ORF10	125
HCG23	142
BTNL2	160
HLA-DRA	191
HLA-DQA2	149
HLA-DQB2	125
HLA-DOB	71
TAP2	49
PSMB8	44
PSMB8-AS1	46
TAP1	35
PSMB9	36
HLA-DMB	4
HLA-DMA	16
BRD2	30
HLA-DOA	73
HLA-DPA1	137
HLA-DPB1	137
HLA-DPB2	174
BAK1	128
GGNBP1	127
LINC00336	115
ITPR3	89
UQCC2	1
IP6K3	33
LEMD2	75
MRLN	90
LINC01016	121
MIR1275	18
GRM4	117
HMGA1	178
NUDT3	21
RPS10-NUDT3	9
RPS10	9
PACSIN1	5
SPDEF	47
C6ORF106	93
SNRPC	151
UHRF1BP1	186
ZNF76	86
DEFA6	47
PPARD	3
FANCE	1
RPL10A	17
TEAD3	26
TULP1	10
FKBP5	144
ARMC12	151
CLPSL2	190
CLPSL1	195
SLC26A8	111
MAPK14	110
MAPK13	7
BRPF3	58
PNPLA1	87
C6ORF222	19
ETV7	31
PXT1	86
KCTD20	84
STK38	71
SRSF3	26
CDKN1A	2
RAB44	17
CPNE5	6
PPIL1	108
C6ORF89	117
PI16	96
MTCH1	62
FGD2	45
LONP1	119
TMEM217	56
TBC1D22B	58
RNF8	34
CMTR1	44
CCDC167	23
BTBD9	146
BTBD9-AS1	14
GLO1	165
DNAH8	155
GLP1R	59
SAYSD1	8
KCNK5	123
DAAM2	188
MOCS1	44
LINC00951	37
TDRG1	57
UNC5CL	4
TSPO2	3
APOBEC2	7
OARD1	28
NFYA	27
ADCY10P1	55
TREML1	110
TREM2	119
TREML2	157
TREML3P	174
TREML4	182
MIR4641	187
MDFI	147
TFEB	47
PGC	36
FRS3	3
PRICKLE4	5
TOMM6	1
USP49	3
MED20	5
BYSL	7
CCND3	0
TAF8	0
C6ORF132	20
GUCA1A	10
GUCA1B	18
MRPS10	4
UBR2	94
PRPH2	66
ATP6V0CP3	69
TBCC	89
RPL7L1	1
C6ORF226	14
PTCRA	7
CNPY3	20
GNMT	52
PEX6	72
PPP2R5D	76
MEA1	110
KLHDC3	105
RRP36	109
CUL7	74
MRPL2	69
KLC4	70
PTK7	54
SRF	24
CUL9	33
DNPH1	29
TTBK1	17
SLC22A7	37
CRIP3	50
ZNF318	110
ABCC10	74
DLK2	47
TJAP1	28
LRRC73	6
YIPF3	13
POLR1C	11
XPO5	72
GTPBP2	94
MAD2L1BP	89
RSPH9	80
MRPS18A	35
VEGFA	44
C6ORF223	105
MRPL14	23
TMEM63B	21
CAPN11	3
SLC29A1	51
HSP90AB1	23
SLC35B2	11
NFKBIE	2
TMEM151B	0
TCTE1	28
AARS2	25
SPATS1	1
CDC5L	46
CLIC6	77
ENPP4	34
ENPP5	77
ADGRF5	71
ADGRF1	48
TNFRSF21	1
CD2AP	57
ADGRF2	89
ADGRF4	47
OPN5	8
MUT	152
CENPQ	154
GLYATL3	118
C6ORF141	67
RHAG	20
CRISP2	97
CRISP3	81
PGK2	38
CRISP1	20
DEFB133	93
DEFB114	107
DEFB113	113
DEFB110	165
DEFB112	192
PKHD1	199
MIR206	144
LINCMD1	135
MIR133B	139
IL17A	102
IL17F	42
MCM3	1
PAQR8	41
EFHC1	1
TRAM2	19
TRAM2-AS1	21
TMEM14A	7
GSTA7P	83
GSTA2	101
GSTA1	142
GSTA5	153
GSTA3	89
GSTA4	3
ICK	2
FBXO9	9
GCM1	22
ELOVL5	82
RPS16P5	94
LINC01564	194
COL21A1	37
BAG2	148
RAB23	96
PRIM2	3
ADGRB3	0
COL9A1	3
FAM135A	34
SDHAF4	38
SMAP1	138
B3GAT2	72
RIMS1	187
KCNQ5	6
KCNQ5-IT1	1
SLC17A5	80
CD109	40
FILIP1	32
SENP6	72
ELOVL4	4
TTK	50
BCKDHB	152
IBTK	19
TPBG	94
UBE3D	155
DOPEY1	156
PGM3	28
RWDD2A	30
NT5E	36
SNX14	109
SYNCRIP	158
SNHG5	194
SNORD50B	193
GABRR2	118
UBE2J1	81
RRAGD	22
ANKRD6	3
LYRM2	34
MDN1	156
CASP8AP2	148
GJA10	84
BACH2	10
MAP3K7	85
GPR63	58
NDUFAF4	1
KLHL32	26
MIR548H3	25
MMS22L	94
FAXC	115
COQ3	71
PNISR	40
USP45	49
TSTD3	52
CCNC	102
PRDM13	138
MCHR2	105
MCHR2-AS1	103
SIM1	14
HACE1	73
LIN28B	8
BVES	60
BVES-AS1	59
POPDC3	103
PITRM1	20
PRDM1	116
ATG5	10
AIM1	56
RTN4IP1	64
QRSL1	61
MIR587	81
C6ORF203	33
BEND3	121
SEC63	154
OSTM1	38
OSTM1-AS1	6
NR2E1	48
SNX3	145
LINC00222	33
ARMC2	38
ARMC2-AS1	38
SESN1	65
CEP57L1	17
CCDC162P	21
CD164	2
PPIL6	55
SMPD2	53
MICAL1	49
ZBTB24	32
FIG4	13
METTL24	32
DDO	25
SLC22A16	86
CDK19	132
AMD1	129
GTF3C6	3
RPF2	27
GSTM2P1	17
SLC16A10	20
KIAA1919	191
REV3L	156
TRAF3IP2-AS1	158
TRAF3IP2	72
FYN	118
WISP3	113
TUBE1	77
FAM229B	79
LAMA4	89
RFPL4B	180
MARCKS	59
LINC01268	41
HDAC2	55
HS3ST6	147
NT5DC1	191
COL10A1	164
TSPYL4	36
TSPYL1	10
DSE	12
TRAPPC3L	19
RWDD1	4
RSPH4A	49
ZUFSP	103
KPNA5	113
FAM162B	200
VGLL2	189
ROS1	26
DCBLD1	27
GOPC	0
NUS1	70
CEP85L	92
MCM9	41
ASF1A	80
FAM184A	36
MIR548B	21
MAN1A1	9
HSF2	92
SERINC1	18
PKIB	117
FABP7	6
SMPDL3A	46
CLVS2	153
RNF217-AS1	90
RNF217	87
TPD52L1	38
HDDC2	189
HEY2	117
NCOA7	76
NCOA7-AS1	46
HINT3	89
TRMT11	119
TMEM244	154
L3MBTL3	1
SMLR1	57
EPB41L2	49
AKAP7	20
LINC01013	140
MOXD1	81
STX7	22
TAAR9	45
TAAR8	60
TAAR6	77
TAAR5	99
TAAR2	127
TAAR1	155
VNN1	126
VNN3	105
VNN2	82
SLC18B1	41
MRPS12	27
SNORD101	27
SNORD100	25
SNORA33	25
LINC00326	120
TBPL1	140
SLC2A12	37
HMGA1P7	17
ALDH8A1	9
HBS1L	87
MYB	36
MIR548A2	94
AHI1	57
LINC00271	55
MAP7	94
MAP3K5	147
PEX7	175
SLC35D3	172
IL20RA	47
IL22RA2	80
IFNGR1	93
OLIG3	148
TNFAIP3	77
PERP	5
ARFGEF3	44
PBOV1	103
HEBP2	110
NHSL1	20
CCDC28A	6
ECT2L	18
REPS1	172
NMBR	6
GJE1	9
VTA1	4
ADGRG6	159
ADAT2	35
PEX3	33
FUCA2	60
PHACTR2	33
LTV1	171
ZC2HC1B	150
PLAGL1	50
SF3B5	19
STX11	33
UTRN	74
EPM2A	95
FBXO30	174
RAB32	1
ADGB	54
KATNBL1P6	99
SAMD5	8
SASH1	124
UST	179
TAB2	114
SUMO4	32
ZC3H12D	44
PPIL4	105
GINM1	123
RPS18P9	151
LRP11	151
RP11-244K5.8	153
RAET1E	119
RAET1G	92
ULBP2	75
ULBP1	53
RAET1K	10
RAET1L	10
ULBP3	53
PPP1R14C	125
IYD	23
MTHFD1L	28
CNKSR3	154
SCAF8	41
TIAM2	167
SNX9	54
SYNJ2-IT1	123
SYNJ2	139
SERAC1	47
TULP4	87
TMEM181	18
DYNLT1	38
SYTL3	34
EZR	127
EZR-AS1	125
OSTCP1	167
C6ORF99	156
RSPH3	42
TAGAP	2
FNDC1	124
SOD2	100
WTAP	137
SOAT2	102
TCP1	73
SNORA20	82
SNORA29	77
MRPL18	74
PNLDC1	64
MAS1	41
IGF2R	104
AIRN	132
SLC22A1	20
SLC22A2	118
SLC22A3	106
LPAL2	4
LPA	86
PLG	52
MAP3K4	153
AGPAT4	131
PDE10A	185
LINC00473	140
SFT2D1	55
MPC1	14
RPS6KA2-IT1	67
MIR1913	111
KIF25-AS1	188
KIF25	169
FRMD1	109
DACT2	53
PDGFA	114
PRKAR1B	78
DNAAF5	90
SUN1	177
GET4	117
ADAP1	70
COX19	16
CYP2W1	10
C7ORF50	36
MIR339	31
GPR146	13
GPER1	2
ZFAND2A	4
UNCX	8
MICALL2	114
INTS1	69
MAFK	45
TMEM184A	17
PSMG3	4
PSMG3-AS1	6
TFAMP1	38
ELFN1	57
ELFN1-AS1	22
MAD1L1	8
FTSJ2	0
NUDT1	1
SNX8	32
EIF3B	5
CHST12	54
GRIFIN	129
LFNG	168
CARD11	110
FOXK1	141
AP5Z1	48
RADIL	61
PAPOLB	40
MMD2	137
RNF216P1	124
RBAK	53
ZNF890P	47
WIPI2	91
SLC29A4	83
TNRC18	30
FBXL18	16
MIR589	0
ACTB	26
FSCN1	23
RNF216	84
RNF216-IT1	8
ZNF815P	124
CCZ1	199
RSPH10B	194
RSPH10B2	194
CCZ1B	120
C1GALT1	76
COL28A1	1
MIOS	18
RPA3	171
UMAD1	91
ICA1	31
NXPH1	10
TMEM106B	137
SCIN	53
ARL4A	60
ISPD	150
ISPD-AS1	86
SOSTDC1	106
LRRC72	46
ANKMY2	48
BZW2	50
TSPAN13	57
AGR2	109
AGR3	32
SNX13	168
MACC1	3
MACC1-AS1	74
ITGB8	7
ABCB5	19
SP8	192
SP4	80
MIR1183	37
RAPGEF5	129
STEAP1B	13
SNORD93	199
FAM126A	40
KLHL7-AS1	33
NUPL2	107
GPNMB	172
IGF2BP3	74
RPS2P32	55
TRA2A	12
CLK2P1	14
CCDC126	23
FAM221A	18
STK31	6
NPY	14
MPHOSPH6	100
CYCS	121
C7ORF31	66
NPVF	18
MIR148A	53
NFE2L3	85
HNRNPA2B1	136
CBX3	134
KIAA0087	36
C7ORF71	135
SKAP2	17
HIBADH	91
TAX1BP1	34
JAZF1	166
JAZF1-AS1	164
CREB5	99
TRIL	111
PRR15	157
ZNRF2P2	61
WIPF3	57
SCRN1	45
FKBP14	82
PLEKHA8	81
MTURN	138
ZNRF2	10
MIR550A1	15
NOD1	68
GGCT	42
GARS	45
CRHR2	135
GHRHR	159
ADCYAP1R1	71
NEUROD6	144
CCDC129	15
PPP1R17	61
PDE1C	172
LSM5	6
AVL9	9
TBX20	170
HERPUD2	1
SEPT7-AS1	96
SEPT7	94
EEPD1	166
KIAA0895	104
ANLN	84
AOAH	50
AOAH-IT1	71
MIR1200	52
ELMO1-AS1	23
NME8	57
SFRP4	12
EPDR1	14
STARD3NL	54
AMPH	165
VPS41	25
POU6F2	41
POU6F2-AS2	79
POU6F2-AS1	58
YAE1D1	17
RALA	39
LINC00265	149
CDK13	53
MPLKIP	80
SUGCT	78
INHBA	18
INHBA-AS1	29
C7ORF25	32
PSMA2	12
MRPL32	14
HECW1	163
HECW1-IT1	168
STK17A	109
COA1	32
BLVRA	59
MRPS24	172
CAMK2B	146
NUDCD3	18
NPC1L1	55
DDX56	22
TMED4	14
OGDH	7
ZMIZ2	100
PPIA	52
H2AFV	1
PURB	28
MYO1G	4
SNHG15	12
SNORA9	11
CCM2	23
NACAD	33
TBRG4	10
SNORA5A	17
SNORA5C	16
SNORA5B	15
RAMP3	3
SEPT7P2	155
IGFBP1	37
IGFBP3	3
LINC00525	184
PKD1L1	4
C7ORF69	151
HUS1	35
SUN3	75
C7ORF57	70
UPP1	17
ABCA13	65
ZPBP	3
IKZF1	170
FIGNL1	18
DDC	92
DDC-AS1	60
COBL	150
SEC61G	9
VOPP1	21
FKBP9P1	94
SEPT14	143
ZNF713	121
MRPS17	56
GBAS	43
PSPH	45
CCT6A	43
SNORA15	52
SUMF2	55
PHKG1	86
CHCHD2	100
VPS37D	183
DNAJC30	166
STX1A	129
ABHD11-AS1	116
ABHD11	110
CLDN3	79
CLDN4	20
ELN	6
LIMK1	22
EIF4H	112
MIR590	129
SLC7A8	148
RFC2	165
CLIP2	132
GTF2IRD1	32
HIP1	128
CCL26	77
CCL24	53
RHBDD2	9
PORCN	45
SNORA14A	74
TMEM120A	27
STYXL1	25
MDH2	23
SRRM3	22
HSPB1	11
YWHAG	46
SSC4D	97
ZP3	83
DTX2	147
FDPSP2	162
UPK3B	196
PTPN12	121
APTR	31
RSBN1L	29
TMEM60	43
PHTF2	42
CACNA2D1	138
KIAA1324L	14
TMEM243	75
TP53TG1	33
CROT	31
ABCB4	63
ADAM22	175
SRI	119
STEAP4	199
STEAP2-AS1	195
STEAP2	197
CFAP69	164
GTPBP10	62
CLDN12	5
CDK14	137
FZD1	19
MTERF1	1
AKAP9	56
TMBIM7P	19
GATAD1	11
PEX1	71
RBM48	69
FAM133B	94
FAM133DP	94
CDK6	149
SAMD9	126
SAMD9L	96
HEPACAM2	12
CALCR	15
MIR653	61
MIR489	60
TFPI2	16
GNGT1	2
GNG11	12
BET1	77
COL1A2	2
CASD1	75
PDK4	128
DYNC1I1	45
MIR591	137
DLX6-AS1	90
DLX6	100
DLX5	79
SDHAF3	9
ASNS	93
OCM2	32
LMTK2	82
BHLHA15	188
TECPR1	149
BAIAP2L1	1
NPTX2	131
TMEM130	91
TRRAP	97
MIR3609	100
SMURF1	105
KPNA7	101
MYH16	37
ARPC1A	14
ARPC1B	63
PDAP1	99
BUD31	98
CPSF4	128
ZNF789	162
ZNF394	191
ZKSCAN5	193
CYP3A7	178
CYP3A4	129
CYP3A43	87
OR2AE1	36
TRIM4	5
GJC3	15
AZGP1	62
AZGP1P1	64
ZKSCAN1	99
ZSCAN21	81
COPS6	41
MIR25	35
MIR93	35
MIR106B	34
AP4M1	29
TAF6	9
CNPY4	11
MBLAC1	4
LAMTOR4	8
C7ORF43	19
GAL3ST4	29
GPC2	31
STAG3	33
PVRIG	8
SPDYE3	96
PMS2P1	127
PILRB	147
PILRA	162
ZCWPW1	135
MEPCE	136
PPP1R35	127
C7ORF61	99
TSC22D4	84
NYAP1	81
AGFG2	26
SAP25	9
LRCH4	22
LDB3	10
PCOLCE-AS1	40
FBXO24	23
PCOLCE	36
MOSPD3	46
TFR2	69
ACTL6B	92
GNB2	107
GIGYF1	125
POP7	140
TIMP1	130
ZAN	117
EPHB4	21
SLC12A9	1
TRIP6	8
SRRT	16
UFSP1	33
ACHE	39
MUC3A	91
MUC12	105
MUC17	55
TRIM56	10
SERPINE1	23
AP1S1	4
VGF	17
NAT16	32
MOGAT3	52
PLOD3	60
ZNHIT1	62
CLDN15	40
FIS1	33
IFT22	41
COL26A1	80
LINC01007	30
MYL10	91
SH2B2	4
SPDYE6	34
PRKRIP1	3
MIR548O	14
ORAI2	40
ALKBH4	73
LRWD1	71
POLR2J	87
POLR2J3	181
SPDYE2	158
SPDYE2B	158
NAPEPLD	144
DPY19L2P2	13
PMPCB	1
DNAJC2	51
PSMC2	51
SLC26A5	42
RELN	164
ORC5	54
LHFPL3	173
LHFPL3-AS1	41
LINC01004	145
KMT2E-AS1	168
KMT2E	166
EFCAB10	164
ATXN7L1	113
CDHR3	184
SYPL1	33
NAMPT	101
CCDC71L	2
PIK3CG	69
PRKAR2B	91
HBP1	13
COG5	156
DUS4L	159
BCAP29	143
SLC26A4-AS1	59
SLC26A4	62
CBLL1	1
SLC26A3	59
DLD	145
LAMB1	177
LAMB4	50
NRCAM	39
PNPLA8	32
THAP5	43
DNAJB9	45
IMMP2L	78
LRRN3	4
IFRD1	72
LSMEM1	15
TMEM168	81
GPR85	65
CAV2	35
CAV1	11
LINC01510	80
SLTM	136
CAPZA2	65
ST7-AS1	27
LRP12	24
ST7-OT4	25
ST7-AS2	24
WNT2	123
ASZ1	18
CFTR	31
LSM8	35
ANKRD7	76
ING3	127
CPED1	89
PTPRZ1	125
AASS	147
GCC1	125
ARF5	125
FSCN3	119
PAX4	95
SND1	61
LRRC4	105
MIR593	56
MIR129-1	69
LEP	102
RBM28	2
PRRT4	15
IMPDH1	23
HILPDA	17
METTL2B	3
FAM71F2	198
KCP	185
IRF5	160
TNPO3	41
TPI1P2	43
TSPAN33	46
SMOX	79
AHCYL2	43
STRIP2	65
SMKR1	133
UBE2H	58
ZC3HC1	39
KLHDC10	56
TMEM209	193
SSMEM1	194
COPG2	50
TSGA13	31
SP6	14
MIR29A	50
MIR29B1	50
PODXL	95
SLC35B4	122
AKR1B1	17
AKR1B10	76
AKR1B15	54
BPGM	15
CALD1	148
AGBL3	35
TMEM140	196
MTPN	24
DGKI	49
CREB3L2	0
AKR1D1	65
C7ORF55	160
C7ORF55-LUC7L2	160
LUC7L2	141
KLRG2	15
CLEC2L	22
HIPK2	3
TBXAS1	52
SLC37A3	118
RAB19	114
MKRN1	37
DENND2A	15
ADCK2	14
NDUFB2-AS1	40
NDUFB2	37
BRAF	110
MRPS33	200
TMEM178B	164
OR9A2	189
OR6V1	166
OR6W1P	153
PIP	86
TAS2R39	35
TAS2R40	0
GSTK1	37
TMEM139	16
CASP2	13
CLCN1	14
FAM131B	62
ZYX	79
EPHA1	109
EPHA1-AS1	106
TAS2R60	142
TAS2R41	176
C7ORF33	11
CUL1	119
ZNF767P	119
KRBA1	31
ZNF467	29
SSPO	29
ZNF862	53
ATP6V0E2-AS1	15
ATP6V0E2	18
ACTR3C	123
LRRC61	125
ZBED6CL	119
RARRES2	105
ZNF775	69
LINC00996	15
GIMAP8	1
GIMAP7	65
GIMAP4	118
GIMAP6	124
GIMAP2	73
GIMAP1	42
GIMAP5	21
TMEM176B	21
TMEM176A	19
AOC1	43
KCNH2	28
NOS3	7
ATG9B	40
ABCB8	42
ASIC3	61
CDK5	73
SLC4A2	73
FASTK	96
TMUB1	99
AGAP3	100
GBX1	183
ASB10	182
ABCF2	142
CHPF2	138
MIR671	132
SMARCD3	92
NUB1	29
WDR86	39
