GENE	DIST
C14ORF119	218
CEBPE	244
RNF212B	361
ZFHX2	353
AP1G2	337
JPH4	325
DHRS2	270
NRL	210
DCAF11	207
FITM1	224
PSME1	229
EMC9	236
PSME2	241
RNF31	240
IRF9	254
IPO4	284
TM9SF1	290
TSSK4	298
CHMP4A	309
MDP1	311
NEDD8-MDP1	327
NEDD8	327
TGM1	358
DHRS1	394
LTB4R2	393
RBM25	240
HEATR4	261
ACOT1	237
ACOT2	268
ACOT4	292
ACOT6	317
DNAL1	345
YLPM1	375
PROX2	273
DLST	257
NGB	203
POMT2	253
GSTZ1	251
SAMD15	307
NOXRED1	355
VIPAS39	389
CHEK2P2	338
GOLGA8DP	331
GOLGA6L1	350
HERC2	203
GOLGA8F	212
GOLGA8G	212
APBA2	222
GOLGA8J	320
ULK4P3	300
GOLGA8T	268
FMN1	262
TMCO5B	315
AVEN	297
CHRM5	225
EMC7	360
PGBD4	358
SRP14	302
SRP14-AS1	304
BMF	235
C15ORF57	223
RPUSD2	225
CASC5	250
RAD51-AS1	206
RAD51	208
EXD1	278
CHP1	277
OIP5-AS1	331
OIP5	380
ANKDD1A	391
SPG21	312
SLC51B	258
RASL12	233
KBTBD13	226
DPP8	216
HACD3	226
SLC24A1	318
CD276	389
C15ORF59	319
C15ORF59-AS1	305
ARID3B	227
SCAMP5	221
PPCDC	249
LINGO1-AS1	351
LINGO1-AS2	333
CRABP1	206
IREB2	275
HYKK	206
CTSH	233
RASGRF1	379
LUC7L	215
RGS11	261
ARHGDIG	264
PDIA2	267
AXIN1	338
MRPL28	356
TMEM8A	367
NME4	381
DECR2	385
RAB11FIP3	390
CAPN15	288
PRR35	255
NHLRC4	249
PIGQ	246
RAB40C	225
UBE2I	253
BAIAP3	277
TSR3	297
GNPTG	295
UNKL	360
C16ORF91	366
CCDC154	390
PKD1	328
MIR1225	373
RAB26	317
SNHG19	308
SNORD60	308
TRAF7	310
MLST8	260
BRICD5	252
ECI1	212
KCTD5	216
PRSS27	256
SRRM2-AS1	280
SRRM2	286
PRSS33	322
PRSS41	323
PRSS21	351
ZG16B	364
PRSS30P	378
PRSS22	394
TMEM186	362
PMM2	364
CARHSP1	291
LINC01177	284
LINC01195	295
PLA2G10	375
NPIPA2	360
ABCC6P2	245
NOMO1	238
ABCC1	247
ABCC6	366
PKD1P1	274
NPIPA8	216
NPIPA7	212
TMC7	219
COQ7	303
ITPRIPL2	349
KNOP1	264
IQCK	268
GP2	344
UMOD	370
PDILT	367
ACSM5	365
ACSM2A	323
DNAH3	378
TMEM159	383
NPIPB3	377
SMG1P3	300
SLC7A5P2	282
METTL9	207
HS3ST2	370
PRKCB	241
C16ORF82	357
KDM8	220
GSG1L	249
SNX29P2	287
NPIPB11	298
SMG1P6	255
BOLA2	247
BOLA2B	247
SLX1A	250
SLX1B	250
SLX1A-SULT1A3	249
SLX1B-SULT1A4	249
SULT1A3	244
SULT1A4	244
SMG1P5	242
CD2BP2	262
TBC1D10B	262
MYLPF	259
SEPT1	249
ZNF48	239
DCTPP1	202
TP53TG3D	258
TP53TG3	336
UBE2MP1	219
ZC3H18	369
IL17C	301
MVD	274
SNAI3-AS1	276
RNF166	233
TCF25	293
MC1R	338
TUBB3	343
DEF8	369
CENPBD1	395
AFG3L1P	392
COX10-AS1	231
COX10	233
CDRT4	383
TVP23C-CDRT4	287
TVP23C	287
CDRT1	230
NCOR1	343
PIGL	364
SREBF1	383
TOM1L2	248
KRT17P2	204
KRT16P1	217
LGALS9C	254
USP32P2	300
FAM106A	306
SLC5A10	390
FAM83G	335
GRAP	293
GRAPL	215
ALDH3A2	306
SLC47A2	378
CCDC144CP	331
USP32P3	242
NOS2P3	215
LINC01563	222
PYY2	272
PPY2P	251
PROCA1	214
RAB34	221
RPL23A	220
SNORD42B	221
SNORD4A	223
SNORD42A	224
SNORD4B	224
TLCD1	229
TRAF4	245
FAM222B	345
ERAL1	355
MIR144	364
FLOT2	400
MIR193A	338
MIR365B	323
SNORD7	375
PEX12	368
AP2B1	361
RASL10B	217
SYNRG	215
DDX52	249
HNF1B	351
TBC1D3C	382
TBC1D3L	381
TBC1D3	381
TBC1D3D	381
TBC1D3I	381
TBC1D3K	381
TBC1D3E	381
TBC1D3J	318
MRPL45	213
LINC00672	255
FBXO47	240
MBD4	243
CDK12	251
NEUROD2	400
KRT31	400
KRT37	373
KRT38	356
KRT32	330
KRT35	316
KRT36	307
KRT13	292
KRT15	278
KRT19	269
LINC00974	243
KRT9	225
KRT14	210
DNAJC7	215
NKIRAS2	216
ZNF385C	236
DHX58	310
KAT2A	319
HSPB9	318
RAB5C	353
ATXN7L3	201
UBTF	224
SLC4A1	268
RUNDC3A-AS1	228
RUNDC3A	230
SLC25A39	211
LRRC37A2	224
NSF	227
CDC27	242
MYL4	260
ITGB3	244
CBX1	254
SNX11	258
MIR1203	309
B4GALNT2	275
SPOP	271
SLC35B1	301
KAT7	379
TMEM92-AS1	338
XYLT2	282
EME1	255
LRRC59	229
ACSF2	202
WFIKKN2	206
TOB1	239
TOB1-AS1	238
LINC00469	259
KIF19	236
BTBD17	274
GPRC5C	343
CD300A	376
SRP68	335
GALR2	335
ZACN	330
EXOC7	304
ST6GALNAC1	235
JMJD6	318
METTL23	316
SRSF2	329
MIR636	328
MFSD11	327
ENPP7	271
CBX2	224
CBX8	203
SLC26A11	218
ACTG1	344
FSCN2	330
C17ORF70	304
NPLOC4	219
TSPAN10	216
CCDC57	346
SLC16A3	360
EMILIN2	278
TGIF1	253
DLGAP1-AS3	212
DLGAP1-AS4	296
ANKRD62	302
LDLRAD4-AS1	396
LDLRAD4	214
ANKRD30B	292
SLC25A52	393
KLHL14	218
HAUS1	218
C18ORF25	287
NEDD4L	379
PRKRA	216
CPLX4	261
LMAN1	302
MBP	335
SALL3	395
ATP9B	306
RBFA	238
ADNP2	310
THEG	307
R3HDM4	229
KISS1R	231
GRIN3B	314
TMEM259	337
CNN2	340
ABCA7	354
TINCR	325
C19ORF70	213
RFX2	216
ACSBG2	239
MLLT1	385
HPN-AS1	366
LGI4	337
FXYD5	320
FAM187B	244
LSR	226
ZBTB32	229
KMT2B	242
IGFLR1	272
LIN37	273
HSPB6	283
PROSER3	283
LINC01529	324
PRODH	340
BCKDHA	352
ERICH4	306
PCAT19	247
LINC01480	214
RABAC1	209
ATP1A3	244
ZNF574	324
CIC	397
MEGF8	356
LIPE-AS1	284
LIPE	252
CXCL17	236
PSG6	238
PSG7	257
PSG11	346
PSG9	400
CD177	318
SLC6A16	225
VRK3	214
IZUMO2	352
MYH7B	390
OSCAR	378
NDUFA3	379
TFPT	364
PRPF31	367
CNOT3	344
LENG1	320
TMC4	307
MBOAT7	290
TSEN34	291
RPS9	281
LILRB3	237
LILRA6	237
LILRB5	222
LILRP2	233
KIR3DL3	249
KIR2DL1	295
KIR3DL1	278
KIR2DS4	261
KIR3DL2	244
FCAR	220
SUV420H2	245
FAM71E2	270
IL11	277
TMEM238	291
ISOC2	369
ZNF628	381
NAT14	390
SSC5D	393
ST3GAL5	327
ST3GAL5-AS1	329
PLGLB1	254
PLGLB2	254
TEX37	211
GGT8P	207
ACTR3BP2	373
PROM2	254
KCNIP3	277
FAHD2A	382
TMEM127	247
CIAO1	245
SNRNP200	287
ITPRIPL1	305
NCAPH	315
NEURL3	352
ARID5A	323
KANSL3	219
FER1L5	217
FAHD2B	236
ANKRD36	252
KIAA1211L	288
IL1R2	367
IL1R1	254
SLC9A2	259
MFSD9	379
TMEM182	377
EDAR	358
SH3RF3-AS1	217
SH3RF3	220
LINC01106	268
ACOXL	385
LINC00598	223
POLR1B	283
CHCHD5	326
SLC20A1	312
NT5DC4	236
CBWD2	260
LINC01191	281
GYPC	392
ERCC3	247
MAP3K2	296
PROC	369
CYP4F30P	251
GPR148	300
AMER3	327
CAPN10-AS1	398
CAPN10	399
GPR35	381
AQP12B	301
AQP12A	294
ANO7	201
HDLBP	331
SEPT6	329
FARP2	369
BOK-AS1	395
BOK	397
THAP4	337
ATG4B	318
DTYMK	267
ING5	254
D2HGDH	222
NRSN2	388
TRIB3	354
RBCK1	327
TBC1D20	270
RSPO4	268
SIRPA	388
PROKR2	363
LINC00658	337
LINC00654	278
MCM8-AS1	222
CRLS1	220
LRRN4	270
FERMT1	340
LINC00237	397
KIZ	379
KIZ-AS1	285
XRN2	202
THBD	393
CD93	357
LINC00656	310
CST2	223
CST5	276
GGTLC1	383
DEFB124	373
REM1	372
LINC00028	362
HM13	333
HM13-AS1	272
ID1	242
COX4I2	210
HCK	203
TM9SF4	261
TSPY26P	344
PLAGL2	361
POFUT1	359
MIR1825	389
KIF3B	380
ASXL1	299
SUN5	348
BPIFB2	349
BPIFB6	373
BPIFB3	397
RALY-AS1	321
RALY	324
EIF2S2	203
NCOA6	256
HMGB3P1	308
GGT7	346
ACSS2	346
CHD6	283
LINC00494	287
STAU1	311
DDX27	309
ZNFX1	370
ZFAS1	368
SNORD12C	369
SNORD12B	370
SNORD12	371
SLC9A8	366
SPATA2	263
RNF114	243
BCAS4	215
ADNP	353
ADNP-AS1	351
DPM1	381
MOCS3	379
CYP24A1	236
PFDN4	268
KCNQ2	309
EEF1A2	283
PPDPF	263
PTK6	245
HELZ2	214
PCMTD2	281
LINC00266-1	315
TEKT4P2	384
LINC00159	325
C21ORF62	242
PDXK	394
AATBC	321
AGPAT3	270
TSPEAR-AS2	211
KRTAP10-1	236
KRTAP10-2	247
KRTAP10-3	254
KRTAP10-4	267
KRTAP10-5	276
KRTAP10-6	288
KRTAP10-7	294
KRTAP10-8	305
KRTAP10-9	321
KRTAP10-10	331
KRTAP10-11	340
KRTAP12-4	350
KRTAP12-3	351
KRTAP12-2	362
KRTAP12-1	378
KRTAP10-12	391
GAB4	225
CECR7	251
IL17RA	299
CLTCL1	334
GNB1L	228
TXNRD2	315
COMT	334
ARVCF	390
TANGO2	392
PI4KAP1	375
RIMBP3	312
GGT2	298
POM121L8P	300
RIMBP3C	258
RIMBP3B	257
HIC2	224
MAPK1	207
PPM1F	236
TOP3B	206
IGLL5	233
IGLL1	311
DRICH1	259
SUSD2	341
TPST2	232
CRYBB1	259
CRYBA4	261
MIAT	297
MIATNB	312
SSUH2	320
CAV3	240
OXTR	202
LHFPL3	251
MTMR14	345
CPNE9	399
TAMM41	285
TMEM40	276
CAND2	312
RPL32	357
SNORA7A	357
WNT7A	322
FGD5P1	271
TPRXL	267
C3ORF20	210
FGD5	354
CCR2	350
CCR5	334
CCRL2	296
LTF	237
RTP3	206
SETD2	271
KIF9-AS1	269
KIF9	390
KLHL18	388
CELSR3	226
CELSR3-AS1	225
NCKIPSD	249
IP6K2	280
SEMA3F	383
MIR566	365
GNAT1	346
SLC38A3	333
GNAI2	291
SEMA3B-AS1	269
SEMA3B	265
LSMEM2	259
IFRD2	243
HYAL3	237
NAT6	237
HYAL1	232
HYAL2	213
TUSC2	208
ERC2	231
HESX1	210
APPL1	235
GABRR3	240
OR5AC2	290
OR5H1	335
OR5H14	352
OR5H15	371
GCSAM	381
SLC9C1	220
CD200R1L	330
H1FOO	393
PLXND1	328
COL6A5	238
C3ORF36	375
SLCO2A1	275
ATP11B	334
KLHL24	247
YEATS2	309
ABCC5	348
ABCC5-AS1	361
HTR3D	336
HTR3C	315
HTR3E-AS1	261
HTR3E	268
EIF2B5	233
DVL3	212
C3ORF70	376
EHHADH-AS1	384
IGF2BP2-AS1	274
CRYGS	308
TBCCD1	334
DNAJB11	332
AHSG	374
TP63	326
CLDN1	366
LINC00885	223
ZDHHC19	294
SLC51A	297
PCYT1A	370
TM4SF19-AS1	399
SENP5	321
NCBP2	244
NCBP2-AS1	249
NCBP2-AS2	246
PIGZ	218
BDH1	368
ABCA11P	233
ZNF721	258
PIGG	256
PDE6B	383
DGKQ	386
IDUA	375
SLC26A1	366
FGFRL1	349
RNF212	246
TMED11P	237
FAM53A	331
SLBP	360
TMEM129	369
TACC3	367
POLN	220
HAUS3	220
MSANTD1	314
RGS12	379
LRPAP1	359
LINC00955	317
OTOP1	334
TMEM128	355
LYAR	397
ZBTB49	395
AFAP1	302
MIR95	236
USP17L22	396
USP17L25	339
USP17L26	339
USP17L27	339
USP17L28	339
USP17L29	339
USP17L30	339
USP17L5	334
USP17L24	324
USP17L9P	305
USP17L6P	296
SLC2A9	359
FBXL5	366
FAM200B	342
CD38	246
RBM47	307
SCD5	273
MIR575	319
CASP6	299
PLA2G12A	272
LINC01365	248
HAND2	277
HAND2-AS1	275
AHRR	371
EXOC3-AS1	230
EXOC3	232
SLC12A7	208
SLC6A19	295
SLC6A18	319
TERT	391
MAST4	393
CD180	208
GTF2H2C	220
GUSBP3	372
GTF2H2	380
FOXD1	339
LINC01386	315
BTN3A3	291
ANKRA2	222
UTP15	224
KIAA0825	229
MCTP1	233
SPRY4	390
ARHGAP26-IT1	306
KCNMB1	397
SMIM23	253
UBTD2	246
SH3PXD2B	262
RPL26L1	240
ATP6V0E1	264
SNORA74B	301
CREBRF	337
DRD1	252
SFXN1	220
THOC3	251
FAM153B	344
SIMC1	245
AACSP1	271
ZNF354B	310
ZFP2	346
ZNF454	317
ZNF879	235
TBC1D9B	230
RNF130	254
MIR340	311
SCGB3A1	215
BTNL9	231
MIR8089	236
OR2V1	318
OR2V2	345
TRIM7	397
PRPF4B	285
FAM217A	345
C6ORF201	343
NRSN1	399
HIST1H2AA	232
HIST1H2BA	231
SLC17A4	258
SLC17A1	338
SLC17A3	380
OR1F12	285
ZNF165	292
ZSCAN12P1	302
ZSCAN16-AS1	351
ZSCAN16	336
ZKSCAN8	353
ZNF192P1	373
OR2H1	391
MAS1L	358
LINC01015	318
UBD	286
SNORD32B	265
GABBR1	217
HLA-L	218
PPP1R18	211
NRM	214
MDC1	241
MDC1-AS1	224
FLOT1	266
IER3	268
HCG20	288
LINC00243	305
DDR1	249
GTF2H4	230
VARS2	223
SFTA2	204
DXO	206
C4A	213
C4A	213
C4B_2	213
CYP21A2	237
CYP21A1P	237
TNXA	233
TNXB	232
STK19	234
BAK1	284
GGNBP1	285
LINC00336	297
ITPR3	323
UQCC2	314
IP6K3	279
LEMD2	237
MRLN	222
PACSIN1	217
SPDEF	310
C6ORF106	289
SNRPC	231
SLC26A8	288
MAPK14	289
MAPK13	392
CDKN1A	339
RAB44	320
CPNE5	258
CMTR1	224
CCDC167	293
TREML2	385
TREML3P	368
TREML4	359
TREML5P	338
TREM1	299
NCR2	252
USP49	309
MED20	334
BYSL	332
C6ORF132	393
GUCA1A	382
GUCA1B	341
MRPS10	318
SRF	294
CUL9	303
DNPH1	353
TTBK1	365
ZNF318	386
ABCC10	326
DLK2	299
TJAP1	280
LRRC73	245
YIPF3	239
POLR1C	241
TCTE1	221
AARS2	237
SPATS1	264
CDC5L	309
GSTA1	365
GSTA5	323
GSTA3	259
LRRC1	313
RNF217-AS1	349
RNF217	352
SGK1	225
LINC01010	342
TULP4	392
RSPH3	297
TAGAP	342
SLC22A1	333
LPA	213
PLG	247
SFT2D1	242
MPC1	282
RPS6KA2-IT1	364
RNASET2	393
FGFR1OP	353
CCR6	229
THBS2	300
ZNF890P	339
WIPI2	296
SLC29A4	203
RNF216	297
ZNF815P	336
CYTH3	311
FAM220A	235
RAC1	211
C1GALT1	246
SEPT14	253
ZNF713	231
ZNF117	222
ERV3-1	206
STAG3L1	387
STAG3L3	387
PMS2P7	389
PMS2P5	389
PMS2P2	389
SPDYE10P	294
GTF2IP1	296
NCF1B	231
LIMK1	222
EIF4H	247
MIR590	230
SLC7A8	211
NCF1	307
GTF2IRD2	226
RHBDD2	232
PORCN	268
SNORA14A	297
TMEM120A	320
STYXL1	266
MDH2	268
DTX2P1-UPK3BP1-PMS2P11	265
PMS2P9	207
PTPN12	201
APTR	361
RSBN1L	359
ZAN	394
EPHB4	298
SLC12A9	275
TRIP6	261
SRRT	253
UFSP1	236
ACHE	230
IFT22	241
COL26A1	280
DPY19L2P2	206
PMPCB	221
DNAJC2	271
PSMC2	271
SLC26A5	372
RELN	244
LAMB4	333
SVOPL	400
ATP6V0A4	281
TMEM213	283
C7ORF55	259
C7ORF55-LUC7L2	259
LUC7L2	278
TCAF1	274
OR2F2	243
OR2F1	218
NOBOX	233
KRBA1	343
ZNF467	283
SSPO	282
ZNF862	220
ACTR3C	266
LRRC61	264
ZBED6CL	270
RARRES2	284
ZNF775	320
LINC00996	374
GIMAP8	391
FAM90A7P	202
SLC35G5	377
TDH	368
FAM167A-AS1	340
FAM167A	239
BLK	214
C9ORF66	201
DOCK8	257
MAMDC2-AS1	303
SMC5-AS1	220
SMC5	222
TRPM3	389
MIR204	331
EFHC2	201
DUSP21	297
KDM6A	326
ZNF674	369
ZNF674-AS1	371
CHST7	342
NDUFB11	230
RBM10	228
UBA1	274
INE1	288
CDK16	306
USP11	316
DGKK	280
LINC01284	289
CENPVP1	221
GSPT2	280
MAGED1	369
XAGE1B	232
XAGE1A	232
GPR173	267
TSPYL2	234
KANTR	222
HUWE1	369
MIR98	239
MIRLET7F2	240
FOXR2	286
OPHN1	390
YIPF6	327
PJA1	341
LINC00269	353
RLIM	270
KIAA1210	319
PGRMC1	235
SOWAHD	286
RPL39	321
SNORA69	317
UPF3B	382
NDUFA1	399
GABRQ	309
MAGEA6	248
CSAG3	236
MAGEA2B	232
CSAG4	210
MAGEA12	210
CSAG1	212
MAGEA1	282
ZNF275	393
NEBL	319
PICALM	216
LOC100131626	365
KMT2A	381
CASC5	250
MLLT1	385
SEPT2	328
PFDN4	268
NCKIPSD	249
SEPT6	223
C1ORF86	557
SKI	525
CEP104	429
DFFB	427
C1ORF174	472
LINC01134	470
RERE	413
CTNNBIP1	416
LZIC	449
NMNAT1	446
MIR5697	471
RBP7	501
UBE4B	537
PTCHD2	426
PRAMEF25	428
PRAMEF26	428
PRAMEF5	433
HNRNPCL2	500
PLEKHM2	414
SLC25A34	453
FBLIM1	432
TAS1R2	487
ALDH4A1	444
MIR1290	450
PINK1	433
MIR6084	434
PINK1-AS	454
DDOST	464
KIF17	520
SH2D5	535
HP1BP3	589
MIR1256	549
CELA3B	437
CELA3A	462
LINC00339	485
CDC42	513
MDS2	572
RPL11	507
PITHD1	421
LYPLA2	408
RUNX3	577
SYF2	564
RSRP1	549
RHD	527
TMEM50A	461
CEP85	434
SH3BGRL3	480
UBXN11	469
CD52	471
AIM1L	433
ZNF683	414
EYA3	521
NFYC-AS1	576
NFYC	561
MIR30E	515
MIR30C1	513
KCNQ4	486
CITED4	405
HIVEP3	490
DPH5	492
OLFM3	478
FAM102B	436
HENMT1	540
PRPF38B	568
FNDC7	589
SARS	559
CELSR2	523
PSRC1	488
MYBPHL	464
SLC16A4	409
LAMTOR5	426
LAMTOR5-AS1	424
PROK1	467
CYMP	497
KCNA10	537
SLC22A15	596
MAB21L3	461
CD101	428
TTF2	486
MIR942	521
TRIM45	550
REG4	569
NBPF7	536
ADAM30	484
NBPF12	492
PSMB4	406
POGZ	467
CGN	502
TUFT1	473
MIR554	467
SNX27	401
IL6R	421
SHE	520
TDRD10	518
UBE2Q1	577
UBE2Q1-AS1	570
CHRNB2	584
SLAMF1	556
CD48	492
SLAMF7	467
LY9	410
NOS1AP	423
TNR	428
KIF14	466
DDX59	414
CSRP1	421
GPR37L1	544
ARL8A	520
PTPN7	503
PTPRVP	498
LGR6	463
MYOG	421
ADORA1	460
MYBPH	510
CHI3L1	521
CHIT1	564
LINC01353	579
LINC01136	559
BTG2	561
FMOD	513
LRRN2	439
CD55	561
CR2	428
HHIPL2	542
TAF1A	500
TAF1A-AS1	502
MIA3	474
DEGS1	435
NVL	583
MIR320B2	510
TOMM20	538
SNORA14B	537
RBM34	570
FAM171A1	530
PTER	532
CUBN	482
TRDMT1	409
NSUN6	516
ARL5B	522
ZNF33BP1	589
ZNF248	527
ZNF25	409
LINC00619	404
LINC00840	418
LINC00841	468
FAM21EP	586
ASAH2	405
PRKG1	418
PPIF	578
ZCCHC24	478
EIF5AL1	413
MMRN2	546
SNCG	547
ADIRF	537
AGAP11	535
FAM25A	485
FAM35A	411
CFAP46	497
LINC01166	493
LINC01167	478
LINC01168	476
MUC5AC	425
RRM1	479
GALNT18	420
CHST1	563
AMBRA1	561
HARBI1	535
ATG13	537
ARHGAP1	451
ZNF408	453
F2	435
KBTBD4	416
NDUFS3	414
FAM180B	422
MTCH2	480
AGBL2	552
VWCE	591
DDB1	553
TMEM138	526
TMEM216	496
CPSF7	456
SDHAF2	458
PPP1R32	407
AHNAK	440
EEF1G	467
TUT1	485
MTA2	495
EML3	506
B3GAT3	515
GANAB	540
INTS5	546
C11ORF98	558
LBHD1	565
SNORA57	556
UQCC3	563
UBXN1	572
C11ORF95	557
MARK2	440
RCOR2	409
RASGRP2	418
PYGM	433
SF1	452
MEN1	484
CDC42BPG	511
EHD1	476
MIR192	465
MIR194-2	465
ATG2A	439
PPP2R5B	433
C11ORF68	402
TSGA10IP	427
SART1	443
BANF1	483
CSTB	493
CATSPER1	509
PACS1	551
GAL	414
ANO1-AS2	467
ANO1	468
FADD	593
FOLR2	401
INPPL1	409
PHOX2A	431
FAM181B	559
C11ORF73	447
CCDC81	500
GRM5-AS1	491
SLC36A4	452
PANX1	476
TTC36	472
TMEM25	475
IFT46	512
ARCN1	517
PHLDB1	552
KDM5A	424
CCDC77	434
B4GALNT3	493
CACNA1C-AS2	402
KLRB1	546
ABCC9	504
CCDC65	448
AQP6	460
RACGAP1	515
SMARCD1	572
GPD1	591
C12ORF10	427
AAAS	451
PRR13	540
PCBP2	530
MAP3K12	480
TARBP2	481
NPFF	472
LACRT	424
TIMELESS	550
RBMS2	480
R3HDM2	430
ARHGAP9	479
MARS	485
MIR616	519
PIP4K2C	588
LINC01465	546
MIRLET7I	548
DPY19L2	518
KITLG	439
POC1B	506
GALNT4	504
POC1B-GALNT4	506
PGAM1P5	412
CFAP54	427
USP30	495
USP30-AS1	462
ALKBH2	422
UNG	420
ATP2A2	503
SPPL3	591
HNF1A-AS1	523
HNF1A	519
C12ORF43	479
OASL	456
CLIP1	403
RSRC2	507
KNTC1	505
RILPL1	505
TMED2	456
DDX55	439
EIF2B1	405
GTF2H3	407
PUS1	582
SNORA49	480
LINC00442	593
TUBA3C	418
LINC01072	500
GJA3	561
GJB2	593
PABPC3	475
SHISA2	481
LINC00415	489
TUBGCP3	441
CDC16	474
UPF3A	521
LINC01054	575
PPP1R3E	428
BCL2L2	429
BCL2L2-PABPN1	429
PABPN1	443
SLC22A17	477
EFS	490
MYDGF	496
CMTM5	500
MYH6	496
MIR208A	513
MYH7	469
MIR208B	486
NGDN	437
CIDEB	406
LTB4R2	403
LTB4R	404
ADCY4	430
RIPK3	435
NFATC4	461
KHNYN	523
SDR39U1	538
DPF3	403
PNMA1	417
ELMSAN1	463
AREL1	424
FCF1	426
ISM2	431
SPTLC2	549
TUBGCP5	447
CYFIP1	506
KATNBL1	468
EMC4	481
SLC12A6	577
NUTM1	599
FSIP1	558
GPR176	512
NDUFAF1	450
RTF1	463
ITPKA	540
LTK	562
RPAP1	592
RBPMS2	540
MIR1272	539
PIF1	476
PLEKHO2	461
RAB11A	565
NPTN	438
C15ORF39	428
GOLGA6C	484
GOLGA6D	509
COMMD4	562
NEIL1	573
MIR631	582
MAN2C1	596
PEAK1	571
HMG20A	573
ANKRD34C-AS1	572
MIR184	496
ANKRD34C	569
TMED3	597
CLCN7	421
PTX4	434
TELO2	437
IFT140	558
MEIOB	591
MSRB1	520
RPL3L	509
NDUFB10	506
RPS2	499
SNORA10	501
SNORA64	500
SNHG9	501
SNORA78	500
RNF151	499
TBL3	493
NOXO1	482
GFER	481
SYNGR3	476
NPW	446
SLC9A3R2	439
NTHL1	416
TSC2	417
FLYWCH2	417
FLYWCH1	445
KREMEN2	498
PAQR4	503
PKMYT1	516
CLDN9	546
CLDN6	554
TNFRSF12A	554
MMP25-AS1	595
IL32	599
METTL22	540
ABAT	487
PARN	439
BFAR	439
SYT17	407
CLEC19A	521
TMC5	574
GDE1	460
CCP110	460
ZP2	441
CRYM	499
CRYM-AS1	503
SNX29P1	455
ZFPM1	485
DBNDD1	432
GAS8	443
GAS8-AS1	452
URAHP	470
PRDM7	498
FAM157C	522
TEKT3	509
MIR1288	429
CENPV	502
UBB	528
TRPV2	562
LRRC75A-AS1	586
SNORD49B	586
SNORD49A	587
SNORD65	588
SMCR2	542
RAI1	541
RAI1-AS1	454
MIR33B	406
CCDC144B	404
TBC1D28	423
ZNF286B	461
FOXO3B	452
TRIM16L	475
FBXW10	521
TVP23B	558
PRPSAP2	484
ALDH3A1	404
ULK2	527
NATD1	402
MAP2K3	431
KCNJ12	523
KCNJ18	552
NLK	456
DHRS13	406
PHF12	454
SEZ6	509
PIPOX	543
OMG	599
EVI2B	582
EVI2A	575
RAB11FIP4	507
C17ORF75	445
MIR632	451
ZNF207	451
PSMD11	545
CDK5R1	588
CCT6B	424
ZNF830	422
LIG3	441
RFFL	552
RAD51D	582
FNDC8	582
SLFN11	573
SLFN12	513
YWHAEP7	419
PPP1R1B	418
STARD3	427
TCAP	455
PNMT	458
ERBB2	490
MIEN1	522
GRB7	528
KRTAP9-2	573
KRTAP9-3	567
KRTAP9-9	567
KRTAP9-8	561
KRTAP9-4	550
KRTAP9-6	534
KRTAP9-7	524
KRTAP29-1	494
KRTAP16-1	488
KRTAP17-1	482
KRT33A	446
KRT33B	427
KRT34	415
STAT5B	474
STAT5A	484
STAT3	586
ARL4D	599
MIR2117	553
UBE2Z	500
SNF8	461
IGF2BP1	411
TAC4	441
DLX4	564
ITGA3	572
PDK2	533
PPP1R9B	476
SGCA	462
HILS1	454
COL1A1	425
SPAG9	494
NME1-NME2	524
NME1-NME2	537
SDK2	443
CD300LB	443
CD300C	458
CD300LD	504
C17ORF77	494
CD300E	535
WBP2	551
TRIM65	510
MRPL38	502
ACOX1	428
TEN1	430
TEN1-CDK3	430
CDK3	409
LINC00868	446
MGAT5B	462
RBFOX3	495
ENDOV	412
SLC38A10	554
LINC00482	540
TEX19	491
OGFOD3	552
HEXDC	550
C17ORF62	584
RNF138	590
METTL4	552
NDC80	554
SMCHD1	470
DLGAP1-AS5	598
CHMP1B	544
MPPE1	485
IMPA2	414
LINC01443	490
LINC01444	516
DSG2-AS1	597
TTR	564
B4GALT6	469
SLC14A2	483
RNF165	448
GALR1	566
PARD6G	451
LINC01002	481
MIDN	562
CIRBP	583
C19ORF24	589
EFNA2	600
ACER1	439
CLPP	465
GTF2F1	499
SLC25A41	539
CRB3	567
DENND1C	587
ZNF30-AS1	546
ZNF792	509
SCN1B	444
HPN	434
SDHAF1	520
SYNE4	535
ALKBH6	541
CLIP3	559
THAP8	581
WDR62	579
CYP2S1	556
HNRNPUL1	485
GSK3A	437
PSG5	483
PSG4	464
ZNF226	493
BAX	597
FTL	587
GYS1	557
CGB2	520
LIN7B	438
C19ORF73	431
PPFIA3	433
KCNC3	518
NAPSB	534
POLD1	571
PRKCG	600
CACNG7	570
CACNG8	519
MIR935	500
CACNG6	490
VSTM1	416
TARM1	404
SBK2	444
SBK3	452
ZNF579	488
ZNF865	518
ZNF784	531
ZNF580	547
ZNF581	548
CCDC106	552
EPN1	580
SFTPB	548
GNLY	524
ATOH8	465
TRIM43B	466
TRIM43	428
TMEM131	521
VWA3B	432
TSGA10	493
C2ORF15	492
LIPT1	505
MITD1	533
MRPL30	531
CCDC138	562
RGPD6	462
RGPD5	460
BUB1	438
IWS1	480
MYO7B	487
GPR17	597
ARHGEF4	488
GPC1	550
MIR149	530
ANKMY1	423
DUSP28	426
RNPEPL1	417
STK25	445
DEFB126	592
DEFB127	577
DEFB128	543
DEFB129	508
DEFB132	477
C20ORF96	442
ZCCHC3	437
NRSN2-AS1	408
SOX12	409
PDYN	489
STK35	596
LINC01433	562
