GENE	DIST
TAC4	25
DLX4	35
ITGA3	51
PDK2	88
PPP1R9B	72
SGCA	56
HILS1	48
COL1A1	19
TMEM92-AS1	73
XYLT2	64
EME1	39
LRRC59	9
ACSF2	23
CHAD	63
RSAD1	55
MYCBPAP	24
SPATA20	22
CACNA1G-AS1	37
CACNA1G	34
ABCC3	6
ANKRD40	83
LUC7L3	94
LINC00483	109
WFIKKN2	49
TOB1	10
TOB1-AS1	17
SPAG9	6
NME1-NME2	34
NME1-NME2	53
MBTD1	30
UTP18	32
CA10	89
RPL38	117
TTYH2	123
RNF157	169
UBALD2	148
QRICH2	100
PRPSAP1	57
UBE2O	45
AANAT	57
PRCD	117
SNHG16	149
SNORD1C	154
SNORD1B	157
SNORD1A	151
ST6GALNAC2	184
DNAH17	142
CYTH1	70
CBX4	166
CCDC40	40
EIF4A3	146
CARD14	178
NPLOC4	161
TSPAN10	158
OXLD1	136
MRPL12	97
SLC25A10	92
GCGR	3
PPP1R27	34
P4HB	9
ALYREF	31
NPB	37
SIRT7	52
MAFG	59
MAFG-AS1	63
PYCR1	75
MYADML2	81
NOTUM	95
NCOA3	169
RFNG	187
WDR45B	83
RAB40B	31
FN3KRP	11
B3GNTL1	69
ROCK1P1	85
THOC1	129
COLEC12	108
CETN1	190
CLUL1	206
METTL4	7
NDC80	5
SMCHD1	76
EMILIN2	88
LPIN2	79
MYOM1	55
MYL12A	34
MYL12B	13
TGIF1	12
GAPLINC	64
DLGAP1-AS1	73
DLGAP1-AS2	62
TMEM200C	82
LINC00668	21
LINC01254	189
APCDD1	151
NAPG	86
LINC01255	129
SLC35G4	12
GNAL	131
IMPA2	158
ANKRD62	42
CIDEA	28
TUBB6	83
AFG3L2	10
SLMO1	3
SPIRE1	2
PSMG2	8
CEP76	11
PTPN2	43
FAM210A	101
RNMT	101
MC5R	0
MC2R	60
ZNF519	5
ANKRD20A5P	7
CYP4F35P	8
CXADRP3	4
POTEC	2
ANKRD30B	24
LINC01443	10
LINC01444	17
RNF125	143
SLC14A2-AS1	188
SLC14A1	28
SIGLEC15	62
EPG5	89
PSTPIP2	192
MIR122	77
ALPK2	104
MALT1	103
ZNF532	95
OACYLP	25
SEC11C	87
C18ORF65	93
LINC00908	126
LINC00683	66
NFATC1	6
CTDP1	29
KCNG2	73
PQLC1	18
RBFA	70
ADNP2	142
MADCAM1	191
BSG	115
POLRMT	50
FGF22	48
MISP	65
PTBP1	113
AZU1	143
ELANE	170
LONP1	175
CATSPERD	175
PRR22	111
DUS3L	108
FUT6	58
FUT3	42
VMAC	10
RFX2	129
ACSBG2	104
MLLT1	45
ACER1	101
CLPP	129
GTF2F1	161
SLC25A41	199
PRR36	168
LYPLA2P2	162
MAP2K7	141
TGFBR3L	124
CTXN1	118
TIMM44	101
CCL25	17
CERS4	83
NDUFA7	32
HNRNPM	42
MYO1F	104
ADAMTS10	137
ACTL9	80
OR2Z1	46
ZNF558	50
MBD3L1	67
OR1M1	73
OR7G2	83
OR7G1	96
OR7G3	109
OR7D4	191
ZNF560	150
ZNF561	28
ZNF561-AS1	23
ZNF562	35
ZNF846	142
UBL5	184
PIN1	189
S1PR2	148
MIR4322	148
MRPL4	127
ICAM4	88
ZGLP1	63
FDX1L	61
TYK2	9
CDC37	36
MIR1181	36
ATG4D	170
MIR1238	182
KRI1	194
CYP4F22	202
CYP4F8	91
CYP4F3	68
CYP4F12	34
CYP4F24P	82
OR10H5	94
UCA1	129
CYP4F2	196
MIR1270	3
ZNF826P	99
ZNF66	97
ZNF100	185
ZNF43	101
ZNF257	105
ZNF729	67
ZNF98	24
LINC01233	19
GOLGA2P9	87
ZNF99	73
ZNF723P	22
ZNF728	88
ZNF730	199
IPO5P1	176
ZNF91	59
LINC01224	39
ZNF681	26
RPSAP58	20
ZNF726	135
TSHZ3	116
MAG	185
CD22	147
FFAR1	125
FFAR3	118
GPR42	108
LINC01531	71
KRTDAP	21
DMKN	39
TMEM147-AS1	74
TMEM147	70
ATP4A	94
HAUS5	139
ETV2	166
COX6B1	173
UPK1A	193
UPK1A-AS1	204
ZNF565	154
LINC00665	33
ZNF529-AS1	171
ZNF382	206
ZNF829	188
ZNF568	188
ZNF420	30
LINC01535	45
ZNF527	78
ZNF569	6
ZNF570	5
ZNF793-AS1	49
ZNF571-AS1	18
ZNF571	37
ZFP30	29
ZNF573	15
WDR87	25
SIPA1L3	25
ZNF780B	171
ZNF780A	139
MAP3K10	42
AKT2	39
MIR641	54
C19ORF47	122
PLD3	129
BLVRB	182
ITPKC	73
C19ORF54	104
MIA	131
MIA-RAB4B	127
RAB4B	130
RAB4B-EGLN2	132
EGLN2	155
CYP2T1P	163
CYP2A7	111
CYP2G1P	105
CYP2B7P	69
CYP2B6	7
CYP2A13	102
CYP2F1	124
CEACAM21	200
CEACAM4	126
CEACAM7	65
CEACAM5	47
CEACAM6	7
CEACAM3	48
ARHGEF1	137
CEACAM1	155
CEACAM8	84
PSG3	62
PSG8	91
PSG10P	104
PSG2	82
PSG6	47
PSG7	28
PSG11	66
PHLDB3	171
ZNF575	140
PINLYP	97
ZNF576	81
SRRM5	59
PLAUR	2
IRGC	48
SMG9	85
ZNF283	155
ZNF226	82
ZNF235	69
ZNF112	116
MIR320E	187
STRN4	144
FKRP	146
SLC1A5	109
AP2S1	39
ARHGAP35	29
INAFM1	117
DHX34	192
SNORD23	202
TPRX1	149
SULT2A1	70
CABP5	93
KDELR1	145
GRIN2D	137
CYTH2	67
FAM83E	88
SPACA4	75
SPHK2	90
SEC1P	107
NTN5	144
FUT2	167
MAMSTR	171
IZUMO1	144
FUT1	143
FGF21	141
PPP1R15A	20
TULP2	7
NUCB1	7
NUCB1-AS1	32
DHDH	42
BAX	62
FTL	78
GYS1	102
CGB2	141
DKKL1	195
CCDC155	166
GFY	130
SLC17A7	109
PIH1D1	102
ALDH16A1	105
RPL13A	67
SNORD32A	62
SNORD33	64
SNORD34	65
SNORD35A	61
RPS11	62
SNORD35B	61
MIR150	55
SCAF1	91
BCL2L12	116
PRMT1	121
ADM5	110
AP2A1	29
MIR6799	4
PTOV1	24
PTOV1-AS2	30
AKT1S1	33
NUP62	18
ATF5	17
SIGLEC11	52
SIGLEC16	62
VRK3	39
IZUMO2	42
MYH7B	84
POLD1	202
MYBPC2	151
EMC10	110
ASPDH	70
LRRC4B	12
SYT3	10
C19ORF81	7
SHANK1	73
GPR32	123
C19ORF48	155
SNORD88B	148
SNORD88A	150
SNORD88C	153
NKG7	178
C19ORF84	166
SIGLEC10	138
SIGLEC8	96
SIGLEC12	54
SIGLEC6	20
ZNF175	24
SIGLEC5	85
SIGLEC14	102
SPACA6P-AS	148
SPACA6P	138
MIR99B	143
MIRLET7E	144
MIR125A	140
HAS1	173
ZNF525	193
TPM3P9	126
ZNF761	110
ZNF813	87
DPRX	21
MIR512-2	53
MIR512-1	59
MIR1323	63
MIR498	67
MIR520E	68
MIR515-1	72
MIR515-2	66
MIR519E	73
MIR520F	73
MIR519C	73
MIR1283-1	75
MIR520A	84
MIR526B	85
MIR519B	86
MIR525	86
MIR523	85
MIR518F	87
MIR520B	92
MIR518B	93
MIR526A1	93
MIR520C	94
MIR518C	97
MIR524	98
MIR517A	101
MIR519D	106
MIR521-2	109
MIR520D	107
MIR517B	114
MIR520G	111
MIR516B2	112
MIR526A2	120
MIR518E	123
MIR518A1	122
MIR518D	128
MIR516B1	124
MIR518A2	132
MIR517C	130
MIR520H	135
MIR521-1	135
MIR519A1	145
MIR527	143
MIR516A1	149
MIR1283-2	151
MIR516A2	148
MIR519A2	149
MIR371A	174
MIR372	177
MIR373	179
PRKCG	200
CACNG7	172
CACNG8	119
MIR935	106
CACNG6	90
VSTM1	16
TARM1	6
OSCAR	25
NDUFA3	22
TFPT	41
PRPF31	34
CNOT3	57
LENG1	81
TMC4	92
MBOAT7	113
TSEN34	112
RPS9	122
LILRB3	168
LILRA6	168
LILRB5	177
LILRB2	202
LILRA5	161
LILRA4	137
LAIR1	109
TTYH1	63
LENG8-AS1	29
LENG8	31
LENG9	11
CDC42EP5	4
LAIR2	3
KIR3DX1	31
LILRA2	8
LILRA1	33
LILRP2	106
KIR3DL3	90
KIR2DL1	46
KIR3DL1	1
KIR2DS4	14
KIR3DL2	25
FCAR	49
NCR1	80
NLRP2	20
GP6	15
PPP1R12C	7
DNAAF3	7
SYT5	10
PPP6R1	26
HSPBP1	51
SUV420H2	109
FAM71E2	125
IL11	112
TMEM238	104
ISOC2	26
ZNF628	8
NAT14	0
SSC5D	9
SBK2	60
SBK3	66
ZNF579	100
ZNF865	128
ZNF784	147
ZNF580	159
ZNF581	164
CCDC106	162
EPN1	190
RFPL4A	129
RFPL4AL1	112
NLRP13	49
NLRP5	115
ZIM2-AS1	121
DUXA	158
ZNF749	59
VN1R1	37
ZNF419	10
ZNF550	69
ZIK1	91
ZNF211	142
ZNF551	187
LRRTM4	115
REG3G	37
REG1B	31
REG1A	65
REG3A	108
FUNDC2P2	27
SUCLG1	24
DNAH6	17
TRABD2A	20
TMSB10	38
KCMF1	106
TCF7L1	35
TCF7L1-IT1	21
TGOLN2	93
RETSAT	123
ELMOD3	115
CAPG	78
SH2D6	73
MAT2A	54
GGCX	74
VAMP8	88
VAMP5	99
RNF181	106
TMEM150A	119
USP39	113
C2ORF68	129
SFTPB	185
ST3GAL5	169
ST3GAL5-AS1	171
POLR1A	51
PTCD3	49
SNORD94	82
IMMT	21
MRPL35	21
REEP1	5
KDM3A	8
CHMP3	40
RNF103-CHMP3	4
RNF103	9
RMND5A	7
CD8A	8
CD8B	6
ANAPC1P1	2
PLGLB1	11
PLGLB2	9
RGPD1	5
RGPD2	14
KRCC1	14
SMYD1	5
FABP1	3
THNSL2	3
TEX37	22
EIF2AK3	83
RPIA	16
ANKRD36BP2	26
GGT8P	2
ACTR3BP2	5
ANKRD20A8P	28
TEKT4	47
TIRAP	11
MRPS5	56
ZNF514	22
ZNF2	20
PROM2	21
KCNIP3	7
FAHD2A	118
TRIM43B	67
TRIM43	43
LINC00342	1
ANKRD36C	24
FAHD2CP	9
GPAT2	20
ADRA2B	56
ASTL	29
DUSP2	26
STARD7	13
STARD7-AS1	17
TMEM127	47
CIAO1	45
SNRNP200	93
ITPRIPL1	76
NCAPH	66
NEURL3	113
ARID5A	136
LMAN2L	124
CNNM4	101
CNNM3	48
ANKRD23	20
ANKRD39	2
SEMA4C	14
FAM178B	65
FAHD2B	7
ANKRD36	16
ANKRD36B	54
COX5B	112
ACTR1B	126
ZAP70	198
TMEM131	30
VWA3B	18
CNGA3	35
INPP4A	65
COA5	39
UNC50	42
MGAT4A	19
KIAA1211L	28
TSGA10	3
C2ORF15	6
LIPT1	5
MITD1	39
MRPL30	35
LYG2	27
LYG1	13
TXNDC9	43
EIF5B	46
REV1	62
AFF3	80
LINC01104	13
LONRF2	111
CHST10	115
NMS	63
PDCL3	20
NPAS2	72
RPL31	24
TBC1D8	179
IL1R2	7
IL1R1	109
IL1RL2	172
IL1RL1	52
IL18R1	9
IL18RAP	63
SLC9A4	113
MFSD9	166
TMEM182	166
LINC01102	48
LINC01103	124
LINC01114	165
LINC01158	72
POU3F3	65
LINC01159	50
MRPS9	42
GPR45	66
TGFBRAP1	83
C2ORF49	74
FHL2	33
NCK2	79
C2ORF40	29
UXS1	80
PLGLA	14
RGPD3	26
CD8BP	28
ST6GAL2	17
GACAT1	109
RGPD4-AS1	35
RGPD4	32
SLC5A7	3
SULT1C3	104
SULT1C4	106
SULT1C2P1	69
GCC2	42
LIMS1	20
RANBP2	16
CCDC138	36
EDAR	24
SH3RF3-AS1	16
SH3RF3	11
SEPT10	9
SOWAHC	5
LIMS3	132
LINC01123	111
MALL	6
NPHP1	3
LINC01106	18
RGPD6	27
RGPD5	35
BUB1	20
ACOXL	10
BCL2L11	8
ANAPC1	11
MERTK	23
TMEM87B	10
FBLN7	13
ZC3H8	7
ZC3H6	23
RGPD8	13
LINC00598	39
POLR1B	76
CHCHD5	39
SLC20A1	31
NT5DC4	9
CKAP2L	3
IL1A	22
IL1B	72
IL37	5
IL36G	25
IL36A	51
IL36B	39
IL36RN	33
IL1F10	16
IL1RN	24
PSD4	39
PAX8	144
PAX8-AS1	103
CBWD2	2
FOXD4L1	20
PGM5P3-AS1	20
PGM5P4-AS1	22
PGM5P4	15
FAM138B	14
MIR1302-3	22
WASH2P	17
DDX11L2	34
RABL2A	17
SLC35F5	15
ACTR3	13
LINC01191	8
DPP10-AS3	103
DPP10-AS1	137
DPP10	49
DDX18	86
CCDC93	94
INSIG2	22
STEAP3-AS1	177
C2ORF76	61
TSPO	65
TMEM37	9
SCTR	104
CFAP221	122
TMEM177	119
PTPN4	38
INHBB	154
LINC01101	36
GLI2	47
TFCP2L1	30
CLASP1	59
RNU4ATAC	67
NIFK-AS1	53
NIFK	144
TSN	159
CNTNAP5	125
GYPC	71
BIN1	62
CYP27C1	16
ERCC3	57
MAP3K2	23
PROC	55
IWS1	6
MYO7B	7
LIMS2	25
GPR17	12
SFT2D3	46
WDR33	156
UGGT1	179
HS6ST1	32
RAB6C-AS1	49
RAB6C	50
FAR2P1	4
POTEF	12
MED15P9	13
CCDC74B	3
SMPD4	24
MZT2B	27
TUBA3E	11
CCDC115	80
SPPL2B	82
PTPN18	68
FAR2P2	4
CYP4F62P	6
POTEI	38
CFC1B	37
CFC1	13
POTEJ	23
CYP4F30P	20
GPR148	14
AMER3	9
ARHGEF4	37
FAM168B	17
PLEKHB2	5
POTEE	0
LINC01120	20
TUBA3D	2
MZT2A	20
CCDC74A	53
POTEKP	6
LINC01087	40
C2ORF27A	46
C2ORF27B	15
ANKRD30BL	4
MIR663B	60
ZNF806	112
FAM201B	71
GPR39	7
LYPD1	35
NCKAP5	27
MGAT5	156
ZRANB3	167
R3HDM1	168
MIR128-1	33
UBXN4	43
LCT	146
MCM6	186
THSD7B	107
HNMT	136
SPOPL	197
GPC1	19
MIR149	43
ANKMY1	133
DUSP28	142
RNPEPL1	131
CAPN10-AS1	108
CAPN10	109
GPR35	95
AQP12B	13
AQP12A	4
KIF1A	129
C2ORF54	98
SNED1	12
MTERF4	123
PASK	166
PPP1R7	168
STK25	185
BOK-AS1	139
BOK	139
THAP4	81
ATG4B	64
DTYMK	9
ING5	7
D2HGDH	43
GAL3ST3	65
NEU4	25
PDCD1	29
RTP5	37
LINC01237	46
TRIB3	178
RBCK1	149
TBC1D20	94
TCF15	56
SRXN1	63
SCRT2	37
SLC52A3	35
FAM110A	107
ANGPT4	182
PSMF1	196
TMEM74B	130
C20ORF202	111
RAD21L1	93
SNPH	51
SDCBP2	15
SDCBP2-AS1	13
FKBP1A	83
NSFL1C	35
SIRPG	13
SIRPD	60
SIRPB1	116
SIRPG-AS1	134
PRNP	71
PRND	37
PRNT	16
RASSF2	55
TMEM230	155
PCNA	165
CDS2	161
LINC00658	117
LINC00654	58
GPCPD1	37
C20ORF196	7
CHGB	115
TRMT6	159
MCM8	161
TMX4	123
PLCB1	13
PLCB1-IT1	88
LINC00237	137
KIZ	121
KIZ-AS1	25
XRN2	59
NKX2-4	111
NKX2-2	10
PAX1	202
LINC01432	187
LINC01427	49
NXT1	94
LINC01431	89
GZF1	85
CSTL1	9
CST11	9
CST8	51
CST13P	75
CST9L	34
CST9	6
CST3	36
CST4	85
CST1	92
CST2	22
CST5	38
GGTLC1	143
CST7	196
APMAP	152
ACSS1	87
VSX1	62
ENTPD6	52
PYGB	102
NINL	199
NANP	165
ZNF337-AS1	163
ZNF337	100
FAM182B	17
FAM182A	109
NCOR1P1	153
MIR663AHG	58
MIR663A	55
MLLT10P1	170
BCL2L1	123
TPX2	113
MYLK2	28
FOXS1	4
DUSP15	24
PDRG1	58
XKR7	44
CCM2L	6
HCK	43
TM9SF4	103
TSPY26P	188
POFUT1	203
MIR1825	200
KIF3B	164
ASXL1	81
NOL4L	47
C20ORF203	19
COMMD7	93
DNMT3B	108
MAPRE1	167
EFCAB8	204
AHCY	8
ITCH	49
MIR644A	65
DYNLRB1	11
MAP1LC3A	24
TP53INP2	178
TOP1	152
PLCG1-AS1	39
PLCG1	39
ZHX3	41
LPIN3	7
PREX1	53
ARFGEF2	18
CSE1L-AS1	138
CSE1L	140
SNAI1	198
TRERNA1	139
UBE2V1	70
TMEM189-UBE2V1	25
TMEM189	29
LINC01273	10
CEBPB-AS1	4
CEBPB	1
LINC01270	13
LINC01271	45
PTPN1	42
MIR645	6
MIR1302-5	41
PARD6B	154
ZNF217	6
SUMO1P1	44
BCAS1	139
MIR1257	166
CABLES2	187
RBBP8NL	163
GATA5	112
MIR1-1HG	18
MIR1-1	14
MIR133A2	7
SLCO4A1	2
SLCO4A1-AS1	25
NTSR1	70
LINC00659	41
MRGBP	20
OGFR-AS1	11
OGFR	15
COL9A3	6
TCFL5	53
DPH3P1	35
DIDO1	113
GID8	125
SLC17A9	143
BHLHE23	198
YTHDF1	188
BIRC7	174
NKAIN4	154
ARFGAP3	131
COL20A1	113
CHRNA4	43
KCNQ2	73
EEF1A2	45
PPDPF	25
PTK6	11
HELZ2	27
GMEB2	90
STMN3	89
RTEL1	88
RTEL1-TNFRSF6B	90
ARFRP1	40
ZGPAT	41
LIME1	12
SLC2A4RG	4
ZBTB46	28
ZBTB46-AS1	27
ABHD16B	80
TPD52L2	79
DNAJC5	55
UCKL1	13
MIR1914	3
MIR647	4
ZNF512B	4
SAMD10	10
PRPF6	8
SOX18	76
TCEA2	92
RGS19	110
OPRL1	109
LKAAEAR1	115
NPBWR2	138
PCMTD2	54
LINC00266-1	14
TEKT4P2	96
TPTE	18
BAGE2	15
ANKRD30BP2	11
POTED	8
CYP4F29P	7
ANKRD20A11P	8
LIPI	119
RBM11	122
ABCC13	182
HSPA13	192
SAMSN1	27
SAMSN1-AS1	14
NRIP1	12
MIR99AHG	85
MIR99A	17
MIRLET7C	22
MIR125B2	33
LINC01549	165
C21ORF91-OT1	161
C21ORF91	136
CHODL-AS1	66
CHODL	42
TMPRSS15	51
LINC00320	108
NCAM2	90
LINC00317	71
LINC01425	73
LINC00308	65
MIS18A	138
MRAP	121
URB1	20
SNORA80A	40
URB1-AS1	20
EVA1C	4
TCP10L	19
SYNJ1	156
PAXBP1-AS1	156
PAXBP1	206
C21ORF62-AS1	204
TRAPPC10	123
PWP2	28
C21ORF33	6
ICOSLG	67
DNMT3L	41
AIRE	20
PFKL	12
C21ORF2	41
TRPM2-AS	121
LRRC3-AS1	155
LRRC3	153
TSPEAR-AS1	199
OR11H1	198
CCT8L2	22
TPTEP1	13
ANKRD62P1-PARP4P3	66
XKR3	44
HSFY1P1	48
GAB4	26
CECR7	5
IL17RA	22
CECR3	17
CECR2	82
SLC25A18	48
ATP6V1E1	29
BCL2L13	35
BID	45
MICAL3	17
MIR648	91
PEX26	57
TUBA8	28
USP18	20
GGT3P	10
DGCR6	13
DGCR5	24
DGCR2	14
TSSK2	9
GSC2	19
LINC01311	39
SLC25A1	42
CLTCL1	15
HIRA	28
MRPL40	27
C22ORF39	12
UFD1L	24
CDC45	25
CLDN5	70
SEPT5	21
GP1BB	31
TBX1	64
GNB1L	143
TXNRD2	54
COMT	37
ARVCF	26
TANGO2	28
MIR185	40
DGCR8	83
MIR1306	89
TRMT2A	124
RANBP1	123
ZDHHC8	135
DGCR6L	162
FAM230A	129
GGTLC3	99
PI4KAP1	67
RIMBP3	4
ZNF74	31
SCARF2	18
KLHL22	76
MED15	84
POM121L4P	9
TMEM191A	19
PI4KA	55
SERPIND1	13
SNAP29	51
CRKL	36
AIFM3	14
LZTR1	2
THAP7	8
THAP7-AS1	4
TUBA3FP	20
P2RX6	15
SLC7A4	7
MIR649	7
P2RX6P	6
LRRC74B	4
BCRP2	60
FAM230B	10
GGT2	1
POM121L8P	4
RIMBP3C	30
RIMBP3B	27
HIC2	7
TMEM191C	8
PI4KAP2	44
UBE2L3	6
YDJC	9
CCDC116	10
SDF2L1	6
MIR301B	1
MIR130B	3
PPIL2	4
YPEL1	42
MAPK1	33
PPM1F	119
TOP3B	147
PRAMENP	149
VPREB1	59
BMS1P20	108
ZNF280B	6
ZNF280A	14
PRAME	38
POM121L1P	12
GGTLC2	8
MIR650	112
IGLL5	52
RSPH14	42
GNAZ	35
RAB36	41
BCR	76
CES5AP1	119
ZDHHC8P1	103
IGLL1	33
DRICH1	22
GUSBP11	76
RGL4	86
ZNF70	44
VPREB3	37
C22ORF15	36
CHCHD10	27
MMP11	24
SMARCB1	6
DERL3	53
SLC2A11	36
MIF-AS1	9
GSTT2B	69
DDTL	73
DDT	94
GSTT2	86
GSTT1	156
CABIN1	177
SUSD2	102
GGT5	36
POM121L9P	34
SPECC1L-ADORA2A	13
SPECC1L	22
ADORA2A	21
UPB1	49
GUCD1	28
SNRPD3	30
LRRC75B	21
GGT1	29
BCRP3	56
POM121L10P	85
PIWIL3	198
TMEM211	181
KIAA1671	106
CRYBB3	73
CRYBB2	93
IGLL3P	65
LRP5L	21
CRYBB2P1	72
ADRBK2	188
SEZ6L	90
ASPHD2	73
HPS4	127
SRRD	129
TFIP11	160
MIR548J	203
MN1	126
PITPNB	10
TTC28-AS1	12
TTC28	33
HSCB	92
CCDC117	128
XBP1P1	147
ZNRF3	34
ZNRF3-AS1	87
C22ORF31	113
KREMEN1	127
EMID1	136
RHBDD3	76
EWSR1	78
GAS2L1	33
RASL10A	26
AP1B1	52
SNORD125	6
RFPL1S	104
RFPL1	104
NEFH	144
THOC5	178
NIPSNAP1	152
NF2	126
CABP7	9
ZMAT5	40
UQCR10	41
ASCC2	110
MTMR3	157
SMTN	102
INPP5J	63
PLA2G3	41
RNF185	21
LIMK2	74
PIK3IP1	116
PATZ1	170
PIK3IP1-AS1	155
LINC01521	168
RAD18	10
SRGAP3-AS2	115
SRGAP3-AS3	93
SRGAP3-AS4	56
THUMPD3	60
THUMPD3-AS1	100
SETD5	95
SYN2	130
TIMP4	32
PPARG	174
TSEN2	0
MKRN2OS	62
MKRN2	74
RAF1	185
CHCHD4	83
TMEM43	83
XPC	29
LSM3	25
LINC01267	84
SLC6A6	65
GRIP2	83
CCDC174	189
LRRC2	137
TDGF1	129
ALS2CL	14
TMIE	5
PRSS50	15
PRSS45	44
PRSS42	64
MYL3	33
PTH1R	14
CCDC12	74
NBEAL2	77
NRADDP	111
MAP4	185
CDC25A	84
CHAMP1	51
ZNF589	33
FCF1P2	21
NME6	30
SPINK8	59
MIR2115	45
FBXW12	68
PLXNB1	3
CCDC51	11
TMA7	7
ATRIP	12
TREX1	32
SHISA5	71
PFKFB4	120
COL7A1	162
MIR711	148
UQCRC1	173
TMEM89	185
SLC26A6	198
GNAT1	192
SLC38A3	173
GNAI2	135
SEMA3B-AS1	115
SEMA3B	105
LSMEM2	105
IFRD2	89
HYAL3	79
NAT6	79
HYAL1	76
HYAL2	57
TUSC2	54
RASSF1	39
ZMYND10	36
NPRL2	31
XXCOS-LUCA11.4	27
TMEM115	23
CACNA2D2	38
C3ORF18	37
HEMK1	34
CISH	79
MAPKAPK3	80
DOCK3	142
CCDC66	150
FAM208A	37
ARHGEF3	95
ARHGEF3-AS1	55
SPATA12	68
IL17RD	182
CNKSR3	151
SLC25A26	99
LRIG1	139
KBTBD8	58
SUCLG2	28
SUCLG2-AS1	36
FAM19A1	24
FAM19A4	164
EOGT	86
TMF1	46
UBA3	14
ARL6IP5	17
LMOD3	7
FRMD4B	104
GPR27	189
PROK2	151
LINC00877	169
GXYLT2	190
PPP4R2	82
EBLN2	17
PDZRN3	0
PDZRN3-AS1	7
CNTN3	39
FAM86DP	69
MIR1324	8
FRG2C	28
LINC00960	16
ZNF717	50
LINC00971	49
ARL6	34
CRYBG3	24
GABRR3	24
OR5AC2	72
OR5H1	115
OR5H14	138
OR5H15	155
GCSAM	197
SLC9C1	30
CD200	9
BTLA	15
ATG3	40
SLC35A5	36
LINC01279	76
CCDC80	115
TMCC1	43
TMCC1-AS1	43
ALG1L2	25
FAM86HP	8
COL6A4P2	109
RYK	54
AMOTL2	73
CEP63	15
KY	181
DCUN1D1	149
MCCC1	28
LAMP3	17
MCF2L2	32
B3GNT5	59
LINC00888	51
KLHL7	165
KLHL6-AS1	152
AP2M1	193
ABCF3	188
VWA5B2	140
MIR1224	132
ALG3	119
CAMK2N2	108
ECE2	98
PSMD2	67
EIF4G1	53
SNORD66	46
FAM131A	34
CLCN2	4
POLR2H	10
THPO	13
CHRD	13
EPHB3	3
MAGEF1	14
VPS8	33
IGF2BP2	171
TRA2B	52
ETV5	124
DGKG	132
MIR944	128
P3H2	168
P3H2-AS1	164
C21ORF33	196
LINC00887	19
CYP11B2	30
LRRC15	50
GP5	81
ATP13A3	150
LINC00884	158
TMEM44-AS1	67
TMEM44	11
LSG1	31
FAM43A	44
XXYLT1	27
XXYLT1-AS1	15
XXYLT1-AS2	66
ACAP2	23
PPP1R2	16
APOD	2
SDHAP2	1
MIR570	4
MUC20	23
MUC4	15
TNK2	24
TNK2-AS1	17
SDHAP1	5
TFRC	84
LINC00885	30
ZDHHC19	15
SLC51A	14
PCYT1A	60
TCTEX1D2	91
TM4SF19-AS1	95
TM4SF19	113
UBXN7	24
UBXN7-AS1	33
RNF168	48
SMCO1	58
WDR53	64
FBXO45	60
LINC01063	9
NRROS	16
CEP19	17
PIGX	19
SENP5	54
NCBP2	125
NCBP2-AS1	120
NCBP2-AS2	127
PIGZ	153
DLGAP5	58
DLG1-AS1	49
BDH1	25
MIR922	72
FYTTD1	4
LRCH3	44
LMLN-AS1	153
ANKRD18DP	110
FAM157B	42
FAM157A	35
ZNF718	5
ZNF876P	2
ZNF732	8
MIR571	6
ABCA11P	9
ZNF721	10
PIGG	10
PDE6B	133
MYL5	146
PCGF3	120
CPLX1	9
GAK	116
TMEM175	112
DGKQ	148
IDUA	135
SLC26A1	128
FGFRL1	115
RNF212	6
TMED11P	2
SPON2	92
CTBP1	115
CTBP1-AS2	112
MAEA	52
CRIPAK	31
NAT8L	200
POLN	16
HAUS3	12
MXD4	2
ZFYVE28	71
CFAP99	21
TNIP2	5
ADD1	75
MFSD10	8
NOP14-AS1	3
NOP14	37
GRK4	29
HTT-AS	148
SLC6A4	146
HGFAC	126
DOK7	104
LRPAP1	29
LINC00955	18
ADRA2C	129
FAM86EP	29
MIR95	196
ABLIM2	45
SH3TC1	5
HTRA3	19
ACOX3	24
TRMT44	16
GPR78	159
CPZ	170
USP17L25	179
USP17L26	181
USP17L27	179
USP17L28	185
USP17L29	179
USP17L30	183
USP17L5	176
USP17L24	170
USP17L9P	147
USP17L6P	136
MIR548I2	55
DRD5	121
FGFBP1	79
FGFBP2	49
PROM1	57
TAPT1	24
TAPT1-AS1	24
PDS5A	174
N4BP2	103
RHOH	48
CHRNA9	17
APBB2	156
UCHL1-AS1	198
UCHL1	196
KCTD8	56
GABRA2	19
COX7B2	13
GABRA4	91
GABRB1	127
NFXL1	157
NIPAL1	57
TXK	13
TEC	36
SLAIN2	41
SLC10A4	73
ZAR1	78
FRYL	11
OCIAD1	38
OCIAD1-AS1	5
OCIAD2	40
CWH43	109
SCFD2	18
FIP1L1	33
LNX1-AS1	154
SEC31A	172
THAP9-AS1	175
THAP9	174
LIN54	66
COPS4	39
PLAC8	37
HPSE	76
HELQ	193
MRPS18C	191
GAR1	195
RRH	180
LRIT3	158
EGF	97
ELOVL6	201
ENPEP	34
PITX2	141
ANK2	172
NDST4	135
TRAM1L1	111
LINC01378	187
NDST3	143
SNHG8	107
SNORA24	106
PRSS12	90
CEP170P1	55
METTL14	30
SEC24D	46
SYNPO2	5
MYOZ2	51
USP53	29
C4ORF3	31
FABP2	53
MAD2L1	20
TNIP3	134
QRFPR	94
ANKRD50	11
LINC01256	52
LINC00616	33
SLC7A11-AS1	17
SLC7A11	139
GALNT15	88
