GENE	DIST
COL7A1	156
MIR711	139
UQCRC1	170
TMEM89	182
SLC26A6	196
P4HTM	176
WDR6	158
DALRD3	142
MIR425	143
NDUFAF3	145
MIR191	143
IMPDH2	134
QRICH1	70
QARS	58
USP19	43
CCDC71	2
KLHDC8B	5
C3ORF84	27
CCDC36	33
C3ORF62	113
USP4	103
GPX1	85
RHOA	31
TCTA	33
AMT	21
NICN1	14
DAG1	21
BSN-AS2	15
BSN	13
APEH	2
STK4	14
RNF123	13
AMIGO3	45
GMPPB	49
IP6K1	12
CDHR4	0
FAM212A	2
UBA7	14
TRAIP	57
CAMKV	71
MST1R	104
MON1A	130
RBM6	138
RBM5	177
SEMA3F-AS1	163
SEMA3F	111
MIR566	92
GNAT1	74
SLC38A3	60
GNAI2	19
SEMA3B-AS1	3
SEMA3B	2
LSMEM2	2
IFRD2	18
HYAL3	25
NAT6	25
HYAL1	29
HYAL2	23
TUSC2	18
RASSF1	5
ZMYND10	0
NPRL2	4
XXCOS-LUCA11.4	2
TMEM115	12
CACNA2D2	15
C3ORF18	1
HEMK1	1
CISH	42
MAPKAPK3	46
DOCK3	104
MANF	115
RBM15B	109
VPRBP	2
RAD54L2	34
TEX264	1
GRM2	12
IQCF6	18
IQCF3	22
IQCF2	57
IQCF5-AS1	65
IQCF5	61
IQCF1	34
RRP9	4
PARP3	2
GPR62	15
PCBP4	5
ABHD14B	2
ABHD14A	0
ABHD14A-ACY1	0
ACY1	8
RPL29	23
DUSP7	83
POC1A	12
ALAS1	31
TLR9	1
TWF2	11
PPM1M	16
WDR82P1	13
MIRLET7G	24
GLYCTK	6
GLYCTK-AS1	2
MIR135A1	1
DNAH1	21
PHF7	38
SEMA3G	2
TNNC1	6
NISCH	6
STAB1	45
NT5DC2	87
SMIM4	87
TMEM110-MUSTN1	174
SFMBT1	26
RFT1	2
PRKCD	26
TKT	58
DCP1A	150
CHDH	93
IL17RB	95
ACTR8	57
CACNA2D3	180
CACNA2D3-AS1	51
LRTM1	117
ERC2	20
CCDC66	107
FAM208A	38
ARHGEF3	90
ARHGEF3-AS1	44
SPATA12	70
IL17RD	0
HESX1	30
APPL1	55
DNASE1L3	197
ABHD6	172
RPP14	104
PXK	77
PDHB	23
KCTD6	4
ACOX2	6
FAM107A	0
FAM3D	26
C3ORF67	0
C3ORF67-AS1	181
PTPRG-AS1	11
C3ORF14	13
FEZF2	42
LINC00698	127
SYNPR	47
SNTN	165
C3ORF49	2
THOC7	45
THOC7-AS1	40
ATXN7	22
PSMD6-AS2	13
PSMD6	2
PRICKLE2-AS1	40
LINC00994	61
PRICKLE2	170
PRICKLE2-AS2	75
PRICKLE2-AS3	159
ADAMTS9-AS1	73
ADAMTS9-AS2	197
CNKSR3	99
MAGI1-IT1	166
MAGI1-AS1	103
SLC25A26	145
LRIG1	99
KBTBD8	22
SUCLG2	128
SUCLG2-AS1	130
FAM19A4	47
EOGT	110
TMF1	72
UBA3	44
ARL6IP5	41
LMOD3	2
FRMD4B	41
MITF	189
FOXP1	1
MIR1284	42
EIF4E3	20
GPR27	46
PROK2	80
SHQ1	26
GXYLT2	51
PPP4R2	57
EBLN2	22
PDZRN3	122
PDZRN3-AS1	119
ROBO2	3
CADM2	149
VGLL3	26
CHMP2B	60
POU1F1	70
HTR1F	15
CGGBP1	24
ZNF654	117
C3ORF38	27
EPHA3	8
NSUN3	184
EPHA6	2
ARL6	30
CRYBG3	24
GABRR3	12
OR5AC2	62
OR5H1	108
OR5H14	124
OR5H15	144
OR5H6	62
OR5H2	44
OR5K4	16
OR5K3	53
OR5K1	132
OR5K2	156
GPR15	122
ST3GAL6-AS1	72
ST3GAL6	74
DCBLD2	84
MIR548G	66
FILIP1L	46
TBC1D23	6
NIT2	20
LNP1	86
TMEM45A	94
ADGRG7	14
TFG	114
ABI3BP	71
SENP7	121
FAM172BP	118
TRMT10C	75
PCNP	63
ZBTB11	41
ZBTB11-AS1	39
RSL24D1	51
PDCL3P4	75
CEP97	87
NXPE3	142
MIR548A3	47
ALCAM	150
LINC00882	2
CCDC54	137
LINC00635	47
LINC00636	43
CD47	165
LINC01215	197
IFT57	185
HHLA2	113
MYH15	23
KIAA1524	36
DZIP3	34
RETNLB	94
TRAT1	91
GUCA1C	41
MORC1	32
MORC1-AS1	14
LINC00488	91
CD96	35
ZBED2	20
PLCXD2	5
PLCXD2-AS1	9
PHLDB2	139
ABHD10	135
TAGLN3	115
TMPRSS7	75
C3ORF52	28
MIR567	1
GCSAM	20
SLC9C1	1
CD200	38
BTLA	18
ATG3	23
SLC35A5	25
LINC01279	16
CCDC80	1
CD200R1L	113
CD200R1	0
GTPBP8	11
BOC	71
CFAP44	131
CFAP44-AS1	114
SPICE1	57
SIDT1	42
NAA50	166
ATP6V1A	167
GRAMD1C	75
ZDHHC23	33
ZNF80	180
TIGIT	125
ZBTB20	192
MIR568	101
ZBTB20-AS1	67
ZBTB20-AS4	3
GAP43	71
LINC00901	95
IGSF11	0
IGSF11-AS1	94
C3ORF30	1
UPK1B	26
B4GALT4	1
B4GALT4-AS1	18
ARHGAP31	49
ARHGAP31-AS1	80
TMEM39A	93
POGLUT1	90
TIMMDC1	61
CD80	1
ADPRH	19
PLA1A	1
POPDC2	62
COX17	79
MAATS1	103
NR1I2	116
GSK3B	148
GPR156	0
LRRC58	63
FSTL1	35
NDUFB4	179
HGD	112
RABL3	52
GTF2E1	54
STXBP5L	108
POLK	0
ARGFX	18
FBXO40	43
HCLS1	113
IQCB1	160
DMAP1	161
SLC15A2	102
ILDR1	27
CD86	44
CASR	77
CSTA	31
CCDC58	18
FAM162A	17
WDR5B	50
KPNA1	42
PARP9	6
DTX3L	4
PARP15	17
PARP14	1
HSPBAP1	116
DIRC2	115
SEC22A	127
ADCY5	71
HACD2	36
MYLK-AS1	35
MYLK	130
MYLK-AS2	30
CCDC14	53
KALRN	20
UMPS	40
ITGB5	1
MUC13	32
HEG1	153
ZNF148	62
SNX4	82
OSBPL11	157
KLF15	160
CCDC37-AS1	122
ZXDC	41
UROC1	0
CHST13	4
C3ORF22	41
TXNRD3NB	69
TXNRD3	22
NUP210P1	17
CHCHD6	24
LINC01471	34
TPRA1	25
MCM7	23
PODXL2	25
ABTB1	18
MGLL	170
KBTBD12	171
SEC61A1	42
RUVBL1	61
RUVBL1-AS1	18
EEFSEC	58
DNAJB8	44
DNAJB8-AS1	38
GATA2	65
GATA2-AS1	64
LINC01565	31
PSMD2	24
RAB7A	48
ACAD9	82
KIAA1257	33
EFCC1	31
RAB43	64
ISY1-RAB43	81
COPG1	0
HMCES	29
H1FX	68
H1FX-AS1	66
RPL32P3	14
SNORA7B	12
EFCAB12	43
MBD4	44
IFT122	47
RHOD	41
H1FOO	56
PLXND1	45
TMCC1	31
TMCC1-AS1	33
ALG1L2	147
FAM86HP	178
COL6A5	194
COL6A6	20
PIK3R4	10
ATP2C1	44
ASTE1	18
NEK11	20
NUDT16P1	187
MRPL3	44
SNORA58	68
CPNE4	10
ACPP	32
DNAJC13	13
ACAD11	65
NPHP3-ACAD11	2
ACKR4	52
UBA5	67
NPHP3	2
NPHP3-AS1	5
TMEM108	80
BFSP2	89
BFSP2-AS1	3
CDV3	0
TOPBP1	89
TF	87
RYK	56
AMOTL2	66
CEP63	118
KY	45
PPP2R3A	133
MSL2	190
PCCB	136
SLC35G2	195
NCK1-AS1	150
NCK1	84
IL20RB	56
SOX14	57
LINC01210	64
CLDN18	59
DZIP1L	2
A4GNT	14
DBR1	57
ARMC8	67
NME9	85
MRAS	68
ESYT3	17
CEP70	1
FAIM	14
PIK3CB	61
MRPS22	14
COPB2	62
RBP2	148
CLSTN2	1
TRIM42	59
SLC25A36	42
SPSB4	51
PXYLP1	37
ZBTB38	32
RASA2	42
RNF7	91
GRK7	131
ATP1B3	88
TFDP2	186
XRN1	139
SERPINA2	8
PLS1	6
TRPC1	134
SLC9A9	73
C3ORF58	5
PLOD2	52
PLSCR4	37
PLSCR2	87
PLSCR1	38
PLSCR5	22
AGTR1	170
CPB1	40
CPA4	2
GYG1	123
HLTF	37
HLTF-AS1	39
HPS3	3
CP	51
TM4SF18	55
TM4SF1	10
TM4SF1-AS1	12
TM4SF4	6
WWTR1	60
WWTR1-AS1	62
COMMD2	33
ANKUB1	74
RNF13	91
PFN2	2
LINC01213	7
LINC01214	35
TSC22D2	87
SERP1	22
EIF2S1	20
ERICH6	19
ERICH6-AS1	22
SIAH2	23
CLRN1	109
CLRN1-AS1	106
MED12L	61
GPR171	25
P2RY14	0
GPR87	38
P2RY13	50
P2RY12	51
IGSF10	2
MIR548H2	188
AADACL2	104
AADACL2-AS1	9
AADACP1	67
AADAC	24
SUCNR1	35
MBNL1	118
RAP2B	114
C3ORF79	113
DHX36	14
GPR149	91
LINC01487	119
PLCH1	46
PLCH1-AS2	125
C3ORF33	107
SLC33A1	155
GMPS	169
KCNAB1-AS2	150
KCNAB1-AS1	68
SSR3	38
TIPARP-AS1	159
TIPARP	156
LINC00880	15
LINC00881	4
MCM7	22
VEPH1	116
PTX3	181
PQLC2L	74
SHOX2	200
RSRC1	198
MLF1	154
GFM1	81
LXN	51
RARRES1	8
MFSD1	36
IQCJ	153
IQCJ-SCHIP1	153
SCHIP1	47
IQCJ-SCHIP1-AS1	35
IL12A-AS1	43
IL12A	108
LINC01100	139
C3ORF80	59
IFT80	14
SMC4	16
MIR15B	11
MIR16-2	10
TRIM59	36
KPNA4	143
SCARNA7	101
ARL14	33
PPM1L	70
B3GALNT1	9
NMD3	56
SPTSSB	53
LINC01192	192
PMEL	107
SLITRK3	9
LINC01322	18
ZBBX	1
LINC01327	12
SERPINI2	95
PDCD10	143
SERPINI1	144
GOLIM4	47
EGFEM1P	31
MIR551B	41
MECOM	0
TERC	98
ACTRT3	103
MYNN	104
LRRC34	146
LRRIQ4	153
LRRC31	176
SAMD7	136
SEC62	81
GPR160	10
PHC3	126
PRKCI	88
SKIL	39
CLDN11	100
RPL22L1	56
EIF5A2	47
SLC2A2	21
TNIK	105
MIR569	49
GHSR	30
TNFSF10	44
NCEH1	117
ECT2	154
TBL1XR1	137
KCNMB2-AS1	108
ZMAT3	55
PIK3CA	2
ZNF639	5
MFN1	29
GNB4	135
USP13	157
PEX5L	48
PEX5L-AS2	30
TTC14	1
CCDC39	80
SOX2-OT	95
ATP11B	75
DCUN1D1	143
MCCC1	24
LAMP3	39
MCF2L2	40
B3GNT5	127
LINC00888	23
KLHL7	8
KLHL6-AS1	16
KLHL24	69
YEATS2	72
YEATS2-AS1	41
MAP6D1	56
PARL	116
ABCC5	0
ABCC5-AS1	14
HTR3D	11
HTR3C	32
HTR3E-AS1	86
HTR3E	79
EIF2B5	114
DVL3	134
AP2M1	115
ABCF3	104
VWA5B2	57
MIR1224	49
ALG3	39
CAMK2N2	27
ECE2	14
PSMD2	2
EIF4G1	16
SNORD66	27
FAM131A	39
CLCN2	65
POLR2H	63
THPO	83
CHRD	81
EPHB3	1
MAGEF1	66
VPS8	31
C3ORF70	25
EHHADH-AS1	17
EHHADH	75
MAP3K13	14
TMEM41A	77
LIPH	23
SENP2	8
IGF2BP2	52
IGF2BP2-AS1	52
TRA2B	1
ETV5	172
DGKG	176
CRYGS	5
TBCCD1	31
DNAJB11	29
AHSG	72
FETUB	99
NRG1	125
KNG1	100
EIF4A2	34
SNORD2	33
SNORA81	31
SNORA63	30
SNORA4	30
RFC4	9
ADIPOQ	21
ADIPOQ-AS1	42
ST6GAL1	76
RPL39L	19
RTP1	23
MASP1	26
RTP4	47
TPRG1	21
TPRG1-AS2	28
MIR944	120
P3H2	172
P3H2-AS1	170
CLDN1	63
CLDN16	0
TMEM207	23
IL1RAP	85
GMNC	23
OSTN-AS1	179
UTS2B	83
CCDC50	86
FGF12	34
FGF12-AS1	42
FGF12-AS2	46
MB21D2	120
HRASLS	200
ATP13A5	79
ATP13A5-AS1	153
ATP13A4	13
ATP13A4-AS1	17
OPA1	17
OPA1-AS1	53
C21ORF33	184
LINC00887	5
CYP11B2	15
LRRC15	33
GP5	6
ATP13A3	62
LINC00884	79
TMEM44-AS1	3
TMEM44	37
LSG1	1
FAM43A	1
XXYLT1	142
XXYLT1-AS1	13
XXYLT1-AS2	40
MIR570	197
MUC20	175
MUC4	82
TNK2	1
TNK2-AS1	11
SDHAP1	73
TFRC	7
LINC00885	48
ZDHHC19	21
SLC51A	24
PCYT1A	98
TCTEX1D2	128
TM4SF19-AS1	126
TM4SF19	148
UBXN7	177
UBXN7-AS1	180
RNF168	105
SMCO1	94
WDR53	40
FBXO45	42
LINC01063	22
NRROS	28
CEP19	27
PIGX	25
SENP5	111
NCBP2	34
NCBP2-AS1	39
NCBP2-AS2	36
PIGZ	8
DLGAP5	44
DLG1-AS1	41
BDH1	43
MIR922	74
FYTTD1	148
LRCH3	110
IQCG	5
RPL35A	3
LMLN	13
LMLN-AS1	94
ANKRD18DP	136
ABCA11P	198
ZNF721	173
PIGG	175
PDE6B	49
MYL5	3
PCGF3	31
CPLX1	153
GAK	200
DGKQ	159
IDUA	147
SLC26A1	139
FGFRL1	122
RNF212	19
TMED11P	9
SPON2	41
CTBP1	18
CTBP1-AS2	20
MAEA	35
CRIPAK	36
FAM53A	130
SLBP	102
TMEM129	93
TACC3	95
FGFR3	23
LETM1	41
WHSC1	76
SCARNA22	157
NELFA	194
MIR943	171
C4ORF48	182
NAT8L	164
POLN	19
HAUS3	19
MXD4	39
ZFYVE28	77
CFAP99	25
TNIP2	51
ADD1	137
OTOP1	22
TMEM128	1
LYAR	40
ZBTB49	38
STX18-IT1	141
STX18-AS1	200
LINC01396	37
MSX1	22
CYTL1	24
STK32B	54
EVC2	102
EVC	103
CRMP1	75
JAKMIP1	49
WFS1	15
PPP2R2C	21
MAN2B2	30
MRFAP1	36
S100P	17
MRFAP1L1	0
BLOC1S4	0
KIAA0232	9
TBC1D14	2
CCDC96	26
TADA2B	28
GRPEL1	1
SORCS2	120
AFAP1	44
MIR95	20
ABLIM2	80
SH3TC1	42
HTRA3	27
ACOX3	34
TRMT44	35
GPR78	34
CPZ	21
USP17L24	194
USP17L9P	175
USP17L6P	166
MIR548I2	23
DRD5	74
CLNK	104
RAB28	65
NKX3-2	5
LINC01096	2
BOD1L1	77
LINC01182	103
C1QTNF7	22
CC2D2A	12
FBXL5	3
FAM200B	27
CD38	28
FGFBP1	11
FGFBP2	8
PROM1	41
TAPT1	63
TAPT1-AS1	65
LDB2	16
QDPR	37
CLRN2	36
LAP3	22
MED28	19
FAM184B	149
DCAF16	178
NCAPG	176
MIR218-1	158
PACRGL	13
ADGRA3	86
GBA3	109
PPARGC1A	17
MIR573	30
DHX15	94
SOD3	108
LGI2	48
SEPSECS	18
PI4K2B	52
ZCCHC4	51
ANAPC4	10
SMIM20	172
RBPJ	1
CCKAR	30
TBC1D19	122
STIM2	133
ARAP2	105
DTHD1	70
C4ORF19	112
TBC1D1	170
LINC01258	146
LINC01259	162
KLF3-AS1	5
KLF3	7
TLR10	53
TLR6	45
FAM114A1	36
MIR574	36
TMEM156	102
KLHL5	92
WDR19	45
RFC1	65
KLB	27
RPL9	26
LIAS	24
UGDH	95
UGDH-AS1	93
SMIM14	75
UBE2K	6
PDS5A	5
N4BP2	82
RHOH	34
CHRNA9	103
RBM47	75
NSUN7	13
APBB2	64
UCHL1-AS1	22
UCHL1	24
LIMCH1	79
PHOX2B	94
LINC00682	71
TMEM33	21
SLC30A9	34
BEND4	198
SHISA3	124
ATP8A1	87
GRXCR1	31
KCTD8	183
YIPF7	19
GUF1	44
GNPDA2	35
COX7B2	20
GABRA4	35
GABRB1	0
ATP10D	196
CORIN	91
NFXL1	14
NIPAL1	15
TXK	49
TEC	0
SLAIN2	70
SLC10A4	93
ZAR1	86
FRYL	181
OCIAD1	132
OCIAD1-AS1	101
OCIAD2	55
CWH43	20
DCUN1D4	53
LRRC66	7
SGCB	12
SPATA18	23
USP46	111
USP46-AS1	109
DANCR	162
SNORA26	163
SCFD2	168
FIP1L1	177
LNX1	116
LNX1-AS2	116
CHIC2	134
GSX2	167
SRD5A3	3
SRD5A3-AS1	22
TMEM165	13
CLOCK	139
PDCL2	184
EXOC1	96
CEP135	1
KIAA1211	129
AASDH	89
PPAT	137
PAICS	135
SRP72	167
TECRL	131
CENPCP1	0
UXT	8
UBA6	152
UBA6-AS1	150
TMPRSS11D	104
TMPRSS11A	24
TMPRSS11GP	9
TMPRSS11F	38
SYT14P1	75
FTLP10	12
TMPRSS11BNL	49
TMPRSS11B	77
YTHDC1	25
TMPRSS11E	69
UGT2B17	192
UGT2B10	84
UGT2A3	53
UGT2B7	119
UGT2B11	46
UGT2B28	110
UGT2B4	162
UGT2A2	48
UGT2A1	35
SULT1B1	69
SULT1E1	20
CSN1S1	30
CSN2	62
STATH	95
HTN1	129
CSN1S2AP	112
PRR27	26
ODAM	16
FDCSP	45
CSN3	62
CABS1	14
SMR3A	40
SMR3B	62
MUC7	69
AMTN	18
AMBN	91
ENAM	128
UTP3	188
GC	93
ADAMTS3	63
ANKRD17	86
FBF1	56
AFP	88
AFM	91
RASSF6	22
CXCL8	72
CXCL6	168
PF4V1	185
PF4	148
PPBP	142
PPBPP2	75
MTHFD2L	25
EREG	42
AREG	122
BTC	74
PARM1	0
RCHY1	66
THAP6	63
CDKL2	54
G3BP2	97
USO1	118
PPEF2	57
NAAA	59
SDAD1	9
ART3	8
CXCL11	29
NUP54	31
SCARB2	33
FAM47E	69
FAM47E-STBD1	69
CCDC158	23
SHROOM3	2
SOWAHB	144
SEPT11	95
CCNI	19
CCNG2	55
CXCL13	124
BMP2K	88
LINC01088	16
GK2	164
LINC00989	82
BMP3	11
PRKG2	88
HNRNPD	51
HNRNPDL	4
ENOPH1	3
TMEM150C	97
LINC00575	118
SCD5	58
MIR575	13
SEC31A	160
THAP9-AS1	160
THAP9	158
LIN54	64
COPS4	42
PLAC8	2
HPSE	54
HELQ	54
MRPS18C	56
NKX6-1	4
CHEK2	78
WDFY3	178
WDFY3-AS2	181
ARHGAP24	21
SLC10A6	46
C4ORF36	2
AFF1	7
KLHL8	9
HSD17B13	52
HSD17B11	15
NUDT9	39
SPARCL1	69
DSPP	73
DMTF1	32
IBSP	117
MEPE	150
CXXC1	56
PKD2	24
ABCG2	11
PPM1K	64
HERC6	136
HERC5	57
PIGY	1
PYURF	1
HERC3	57
NAP1L5	37
FAM13A-AS1	47
FAM13A	36
TIGD2	2
SNCA	105
SNCA-AS1	108
MMRN1	49
CCSER1	167
ATOH1	36
SMARCAD1	94
HPGDS	42
PDLIM5	44
BMPR1B-AS1	134
BMPR1B	133
TSPAN5	185
EIF4E	69
METAP1	6
ADH5	35
PCNAP1	108
ADH6	166
ADH1A	109
ADH1B	78
ADH1C	47
ADH7	34
C4ORF17	51
TRMT10A	3
MT-TP	1
DAPP1	9
LAMTOR3	1
DNAJB14	3
H2AFZ	0
SLC39A8	21
NFKB1	48
UBE2D3	174
CISD2	135
SLC9B1	14
SLC9B2	12
BDH2	9
TACR3	63
TET2-AS1	169
PPA2	48
ARHGEF38	27
ARHGEF38-IT1	36
INTS12	45
GSTCD	43
TBCK	56
AIMP1	59
GIMD1	5
PAPSS1	35
SGMS2	67
CYP2U1	19
HADH	27
LEF1	151
LEF1-AS1	150
RPL34-AS1	45
RPL34	43
OSTC	34
ETNPPL	80
COL25A1	132
SEC24B-AS1	1
SEC24B	3
GAR1	181
RRH	169
LRIT3	149
EGF	84
ELOVL6	111
ENPEP	158
AP1AR	5
IL22	50
ALPK1	59
NEUROG2	89
ZGRF1	1
LARP7	0
MIR367	12
MIR302D	12
MIR302A	12
MIR302C	13
MIR302B	13
ANK2	180
CAMK2D	1
ARSJ	26
UGT8	63
MIR577	5
NDST4	21
NDST3	41
SNHG8	6
SNORA24	6
PRSS12	82
METTL14	86
SEC24D	65
SYNPO2	96
MYOZ2	90
USP53	167
MAD2L1	11
NDNF	177
TNIP3	86
QRFPR	8
ANXA5	34
TMEM155	102
EXOSC9	96
CCNA2	71
BBS7	24
TRPC3	51
KIAA1109	134
ADAD1	74
IL2	116
IL21	45
IL21-AS1	41
CETN4P	22
BBS12	24
FGF13	69
NUDT6	10
SPATA5	8
LINC01091	122
FAT4	1
INTU	99
SLC25A31	1
HSPA4L	49
PLK4	148
LARP1B	133
PGRMC2	95
LINC00616	90
SLC7A11-AS1	46
ELF2	18
MGARP	15
NDUFC1	5
NAA15	4
RAB33B	38
SETD7	23
MGST2	10
MAML3	98
SCOC-AS1	13
SCOC	11
CLGN	67
MGAT4D	138
ELMOD2	161
RNF150	29
ZNF330	56
GYPA	32
HHIP-AS1	136
HHIP	138
ANAPC10	55
ABCE1	56
OTUD4	26
SMAD1	70
SMAD1-AS2	47
SMAD1-AS1	33
C4ORF51	62
EDNRA	36
PRMT9	98
ARHGAP21	135
DCLK2	83
LRBA	139
TMEM154	34
FHDC1	90
TRIM2	117
MND1	0
KIAA0922	33
RNF175	7
SFRP2	36
MAP9	4
ASIC5	60
CTSO	3
GLRB	138
GRIA2	5
FAM198B	0
TMEM144	35
RXFP1	100
C4ORF46	51
ETFDH	50
PPID	6
FNIP2	73
C4ORF45	165
TKTL2	6
TMA16	7
ANP32C	187
APELA	37
FAM218A	35
TRIM60	39
TMEM192	17
KLHL2	110
CPE	158
MIR578	151
LINC01179	147
ANXA10	17
DDX60	133
PALLD	44
NEK1	0
CLCN3	45
MFAP3L	39
AADAT	37
GALNTL6	31
GALNT15	88
HMGB2	78
SAP30	46
HAND2	114
HAND2-AS1	113
CEP44	38
HPGD	197
GLRA3	108
ADAM29	196
WDR17	110
SPATA4	137
ASB5	63
AGA	110
LINC01098	173
LINC00290	18
DCTD	5
FAM92A1P2	37
WWC2-AS2	23
WWC2	21
WWC2-AS1	9
CLDN22	70
CLDN24	72
INGX	31
RWDD4	186
TRAPPC11	184
ENPP6	47
CASP3	4
PRIMPOL	2
CENPU	11
ACSL1	66
LINC01093	135
HELT	18
SLC25A4	5
CFAP97	68
SNX25	66
LRP2BP	96
UFSP2	49
C4ORF47	48
CCDC110	3
PDLIM3	54
SORBS2	135
FAM149A	77
CYP4V2	110
KLKB1	74
F11	36
F11-AS1	89
FAT1	133
PDCD6	164
AHRR	131
EXOC3-AS1	9
EXOC3	7
SLC9A3	90
CEP72	63
TPPP	12
ZDHHC11	169
NKD2	126
SLC12A7	21
SLC6A19	33
SLC6A18	56
TERT	128
CLPTM1L	148
SLC6A3	48
LPCAT1	30
SDHAP3	100
MRPL36	65
NDUFS6	65
IRX4	126
ICE1	3
MED10	197
UBE2QL1	129
LINC01018	3
NSUN2	56
SRD5A1	54
PAPD7	53
C5ORF49	79
FASTKD3	62
MTRR	64
SEMA5A	4
SNHG18	2
SNORD123	5
TAS2R1	88
FAM173B	26
CCT5	28
CMBL	31
MARCH6	64
ROPN1L-AS1	25
ROPN1L	23
ANKRD33B	64
IAPP	134
DNAH5	161
TRIO	35
FAM105A	66
OTULIN	16
ANKH	129
MARCH11	18
ZNF622	9
BASP1	0
DROSHA	49
C5ORF22	51
GOLPH3	82
MTMR12	13
ZFR	39
MIR579	68
SUB1	97
TARS	2
ADAMTS12	44
RXFP3	2
SLC45A2	11
AMACR	11
RAI14	130
TTC23L	56
ERCC4	14
BRIX1	12
DNAJC21	26
AGXT2	146
SPEF2	35
IL7R	66
CAPSL	17
UGT3A1	79
UGT3A2	145
LMBRD2	91
MIR580	95
SKP2	93
NADK2	2
RANBP3L	0
SLC1A3	100
NIPBL	0
C5ORF42	164
NUP155	42
WDR70	36
GDNF-AS1	3
EGFLAM	60
EGFLAM-AS4	94
EGFLAM-AS2	30
LIFR	68
LIFR-AS1	109
OSMR-AS1	78
LINC01265	56
OSMR	80
RICTOR	141
C9	83
DAB2	128
LINC00603	103
PTGER4	78
TTC33	0
PRKAA1	1
RPL37	38
SNORD72	36
CARD6	42
C7	110
PLCXD3	183
OXCT1	14
OXCT1-AS1	11
C5ORF51	24
FBXO4	3
CCDC152	9
ANXA2R	1
ZNF131	44
NIM1K	116
CCL28	25
C5ORF34	128
PAIP1	171
FGF10	54
FGF10-AS1	52
MRPS30	30
HCN1	97
PARP8	82
PELO	125
ITGA1	125
ITGA2	69
MOCS2	14
FST	2
NDUFS4	82
LINC01033	96
HSPB3	34
SNX18	2
ESM1	79
GZMK	116
GZMA	47
CDC20B	2
MIR449A	0
MIR449B	0
MIR449C	1
MCIDAS	56
CCNO	63
DHX29	100
RNF138P1	126
IL31RA	88
IL6ST	56
ANKRD55	35
MAP3K1	22
SETD9	6
MIER3	51
ACTBL2	17
PLK2	38
GAPT	8
RAB3C	82
PART1	184
DEPDC1B	29
ERCC8	13
NDUFAF2	15
SMIM15	111
C5ORF64	22
DIMT1	51
IPO11	38
LRRC70	121
RNF180	15
RGS7BP	106
SREK1IP1	9
CWC27	11
ADAMTS6	1
CENPK	82
PPWD1	80
TRIM23	143
TRAPPC13	142
MAST4	161
MAST4-AS1	13
CD180	13
PIK3R1	71
SLC30A5	81
CCNB1	154
CENPH	176
PMCHL2	101
MCCC2	109
CARTPT	38
MAP1B	32
MRPS27	12
PTCD2	10
ZNF366	136
TNPO1	3
FCHO2	135
FOXD1	137
LINC01386	112
BTN3A3	89
ANKRA2	19
UTP15	21
ARHGEF28	20
LINC01331	91
ENC1	0
HEXB	0
GFM2	91
NSA2	89
FAM169A	48
GCNT4	115
LINC01336	136
ANKRD31	1
HMGCR	99
ANKDD1B	118
POC5	10
SV2C	166
IQGAP2	153
F2RL2	17
F2R	56
F2RL1	46
S100Z	22
CRHBP	80
AGGF1	157
SCAMP1-AS1	177
SCAMP1	179
LHFPL2	110
SLURP1	17
DMGDH	38
BHMT2	40
BHMT	1
JMY	95
HOMER1	36
PAPD4	52
CMYA5	129
LINC01455	83
MTX3	140
THBS4	138
ZFYVE16	57
FAM151B	5
ANKRD34B	89
LINC01337	45
DHFR	13
MTRNR2L2	17
MSH3	15
CKMT2	196
CKMT2-AS1	126
ZCCHC9	128
ACOT12	34
SSBP2	84
ATG10	119
RPS23	50
VCAN	1
VCAN-AS1	1
HAPLN1	152
MIR4280	106
TMEM161B	123
TMEM161B-AS1	121
LINC00461	7
MIR9-2	18
MEF2C	85
MEF2C-AS1	143
LINC01339	21
CETN3	28
MBLAC2	36
POLR3G	34
LYSMD3	1
ADGRV1	28
LUCAT1	66
ARRDC3	0
NR2F1-AS1	6
NR2F1	3
FAM172A	193
MIR2277	42
KIAA0825	67
MCTP1	173
FAM81B	133
GPR150	160
RFESD	133
SPATA9	46
RHOBTB3	49
GLRX	42
LINC01554	69
ELL2	1
MIR583	116
PCSK1	168
ERAP1	57
ERAP2	123
LNPEP	182
RGMB	138
RGMB-AS1	132
CHD1	20
MIR548P	35
ST8SIA4	2
SLCO4C1	68
SLCO6A1	181
LINC00492	101
LINC00491	9
PAM	85
PPIP5K2	12
C5ORF30	30
NUDT12	87
EFNA5	0
FBXL17	36
FER	108
PJA2	58
MAN2A1	0
TMEM232	31
SLC25A46	21
TSLP	13
WDR36	31
CAMK4	59
STARD4	38
STARD4-AS1	40
NREP	168
EPB41L4A-AS1	9
SNORA13	8
EPB41L4A	1
EPB41L4A-AS2	3
APC	14
SRP19	66
REEP5	3
DCP2	13
MCC	113
TSSK1B	59
YTHDC2	135
KCNN2	14
TRIM36	65
PGGT1B	17
CCDC112	9
FEM1C	90
TICAM2	33
TMED7-TICAM2	9
TMED7	9
CDO1	19
ATG12	3
AP3S1	1
LVRN	105
SEMA6A	0
SEMA6A-AS1	130
DTWD2	30
DMXL1	50
TNFAIP8	141
HSD17B4	42
FAM170A	118
PRR16	3
LOX	113
ZNF474	63
SNCAIP	105
CEP120	184
CSNK1G3	64
ALDH7A1	59
PHAX	56
TEX43	26
LMNB1	6
